,date_time,zipcode,location_id,Year,Month,Day,Hour,Temperature,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Cloud_Type,Dew_Point,DHI,DNI,Fill_Flag,GHI,Relative_Humidity,Solar_Zenith_Angle,Surface_Albedo,Pressure,Precipitable_Water,Wind_Direction,Wind_Speed,Global_Horizontal_UV_Irradiance_(280-400nm),Global_Horizontal_UV_Irradiance_(295-385nm)
0,1998-01-01 00:30:00,99354,225636,1998,1,1,0,4,0,0,0,6,2,0,0,0,0,100,155.93,0.13,980,1.851,198.3,2.3000000000000003,0.0000,0.0000
1,1998-01-01 01:30:00,99354,225636,1998,1,1,1,4,0,0,0,6,2,0,0,0,0,98.58,150.52,0.13,980,1.829,196.70000000000002,2.5,0.0000,0.0000
2,1998-01-01 02:30:00,99354,225636,1998,1,1,2,4,0,0,0,6,2,0,0,0,0,96.26,142,0.13,980,1.766,193.9,2.5,0.0000,0.0000
3,1998-01-01 03:30:00,99354,225636,1998,1,1,3,4,0,0,0,6,2,0,0,0,0,95.05,132.15,0.13,980,1.668,188.9,2.6,0.0000,0.0000
4,1998-01-01 04:30:00,99354,225636,1998,1,1,4,4,0,0,0,6,2,0,0,0,0,95.5,121.85000000000001,0.13,980,1.569,189.20000000000002,2.9000000000000004,0.0000,0.0000
5,1998-01-01 05:30:00,99354,225636,1998,1,1,5,4,0,0,0,6,2,0,0,1,0,96.21000000000001,111.56,0.13,980,1.51,191.20000000000002,3,0.0000,0.0000
6,1998-01-01 06:30:00,99354,225636,1998,1,1,6,4,0,0,0,6,2,0,0,0,0,96.42,101.63,0.13,980,1.5070000000000001,191.10000000000002,3.2,0.0000,0.0000
7,1998-01-01 07:30:00,99354,225636,1998,1,1,7,5,0,0,0,6,2,0,0,0,0,89.86,92.36,0.13,980,1.564,190.4,3.6,0.0000,0.0000
8,1998-01-01 08:30:00,99354,225636,1998,1,1,8,5,32,387,72,7,2,21,0,4,21,90.31,84.09,0.13,980,1.661,190.10000000000002,4,0.0000,0.0000
9,1998-01-01 09:30:00,99354,225636,1998,1,1,9,6,53,604,186,6,2,67,0,0,67,85.41,77.25,0.13,980,1.735,189.9,4.1000000000000005,3.2198,2.4642
10,1998-01-01 10:30:00,99354,225636,1998,1,1,10,7,63,706,278,7,3,95,0,0,95,81.57000000000001,72.29,0.13,980,1.762,188.70000000000002,4.1000000000000005,4.7623,3.6763
11,1998-01-01 11:30:00,99354,225636,1998,1,1,11,8,65,758,328,6,3,91,0,0,91,78.45,69.65,0.13,980,1.803,187.10000000000002,4.2,4.6732,3.6204
12,1998-01-01 12:30:00,99354,225636,1998,1,1,12,9,61,772,330,7,4,136,32,0,148,75.91,69.60000000000001,0.13,970,1.86,184.3,4.800000000000001,7.6037,5.8912
13,1998-01-01 13:30:00,99354,225636,1998,1,1,13,10,55,745,283,4,4,116,24,0,124,73.82000000000001,72.16,0.13,970,1.867,189.60000000000002,5.4,6.2236,4.8052
14,1998-01-01 14:30:00,99354,225636,1998,1,1,14,10,45,662,194,7,4,80,5,0,81,75.99,77.06,0.13,970,1.819,197.9,5.4,3.8974,2.9838
15,1998-01-01 15:30:00,99354,225636,1998,1,1,15,9,28,463,78,8,5,37,49,4,43,83.01,83.85000000000001,0.13,970,1.743,205.70000000000002,5.4,0.0000,0.0000
16,1998-01-01 16:30:00,99354,225636,1998,1,1,16,9,0,0,0,8,5,0,0,0,0,83.62,92.07000000000001,0.13,970,1.607,215.8,5.7,0.0000,0.0000
17,1998-01-01 17:30:00,99354,225636,1998,1,1,17,8,0,0,0,7,5,0,0,0,0,88.91,101.31,0.13,970,1.415,218.60000000000002,6,0.0000,0.0000
18,1998-01-01 18:30:00,99354,225636,1998,1,1,18,7,0,0,0,7,4,0,0,0,0,92.05,111.23,0.13,970,1.246,218.5,6.1000000000000005,0.0000,0.0000
19,1998-01-01 19:30:00,99354,225636,1998,1,1,19,6,0,0,0,7,4,0,0,0,0,94.36,121.5,0.13,970,1.147,216.9,5.7,0.0000,0.0000
20,1998-01-01 20:30:00,99354,225636,1998,1,1,20,5,0,0,0,7,3,0,0,0,0,96.83,131.8,0.13,970,1.119,217.5,4.800000000000001,0.0000,0.0000
21,1998-01-01 21:30:00,99354,225636,1998,1,1,21,4,0,0,0,7,2,0,0,0,0,99.7,141.67000000000002,0.13,970,1.133,219.4,3.7,0.0000,0.0000
22,1998-01-01 22:30:00,99354,225636,1998,1,1,22,3,0,0,0,7,2,0,0,0,0,100,150.24,0.13,970,1.161,222.3,3,0.0000,0.0000
23,1998-01-01 23:30:00,99354,225636,1998,1,1,23,3,0,0,0,6,1,0,0,0,0,99.57000000000001,155.76,0.13,970,1.173,228.20000000000002,2.9000000000000004,0.0000,0.0000
24,1998-01-02 00:30:00,99354,225636,1998,1,2,0,2,0,0,0,6,1,0,0,0,0,100,155.87,0.13,980,1.143,235.8,2.7,0.0000,0.0000
