,date_time,zipcode,location_id,Year,Month,Day,Hour,Temperature,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Cloud_Type,Dew_Point,DHI,DNI,Fill_Flag,GHI,Relative_Humidity,Solar_Zenith_Angle,Surface_Albedo,Pressure,Precipitable_Water,Wind_Direction,Wind_Speed,Global_Horizontal_UV_Irradiance_(280-400nm),Global_Horizontal_UV_Irradiance_(295-385nm)
0,2015-01-01 00:30:00,85286,76784,2015,1,1,0,0,0,0,0,4,0,0,0,0,0,99.05,169.72,0.17,960,0.87,254.9,0.9,0.0000,0.0000
1,2015-01-01 01:30:00,85286,76784,2015,1,1,1,0,0,0,0,4,0,0,0,0,0,95.03,163.39000000000001,0.17,960,0.851,230.10000000000002,0.7000000000000001,0.0000,0.0000
2,2015-01-01 02:30:00,85286,76784,2015,1,1,2,0,0,0,0,0,-1,0,0,0,0,92.95,151.88,0.17,960,0.854,209.3,0.5,0.0000,0.0000
3,2015-01-01 03:30:00,85286,76784,2015,1,1,3,0,0,0,0,0,-1,0,0,0,0,91.4,139.48,0.17,960,0.849,187.10000000000002,0.5,0.0000,0.0000
4,2015-01-01 04:30:00,85286,76784,2015,1,1,4,0,0,0,0,0,-1,0,0,0,0,90.11,126.96000000000001,0.17,960,0.8290000000000001,166.9,0.8,0.0000,0.0000
5,2015-01-01 05:30:00,85286,76784,2015,1,1,5,0,0,0,0,0,-1,0,0,0,0,95.54,114.58,0.17,960,0.804,156.4,1,0.0000,0.0000
6,2015-01-01 06:30:00,85286,76784,2015,1,1,6,0,0,0,0,4,-1,0,0,0,0,87.49,102.53,0.17,960,0.787,153.8,0.9,0.0000,0.0000
7,2015-01-01 07:30:00,85286,76784,2015,1,1,7,0,0,0,0,4,-1,0,0,0,0,86.56,91.01,0.17,970,0.782,153.1,0.9,0.0000,0.0000
8,2015-01-01 08:30:00,85286,76784,2015,1,1,8,2,60,406,129,4,-1,40,0,0,40,80.58,80.32000000000001,0.17,970,0.784,153.8,0.7000000000000001,0.0000,0.0000
9,2015-01-01 09:30:00,85286,76784,2015,1,1,9,3,90,655,305,4,-3,127,281,0,219,62.88,70.86,0.17,970,0.786,156.4,0.4,11.1245,8.6051
10,2015-01-01 10:30:00,85286,76784,2015,1,1,10,4,108,763,452,4,-3,192,264,0,311,56.45,63.2,0.17,970,0.788,25.200000000000003,0.6000000000000001,16.8019,13.0962
11,2015-01-01 11:30:00,85286,76784,2015,1,1,11,5,116,815,547,2,-4,207,414,0,426,51.44,58.1,0.17,970,0.789,4.9,0.8,23.7375,18.5582
12,2015-01-01 12:30:00,85286,76784,2015,1,1,12,6,116,838,582,4,-4,158,0,0,158,50.58,56.26,0.17,960,0.786,356.70000000000005,0.8,8.8876,6.9543
13,2015-01-01 13:30:00,85286,76784,2015,1,1,13,7,108,839,553,4,-4,245,183,0,343,46.25,57.99,0.17,960,0.777,337.90000000000003,0.8,19.1238,14.9520
14,2015-01-01 14:30:00,85286,76784,2015,1,1,14,7,97,800,461,2,-4,165,434,0,362,45.59,63,0.17,960,0.763,312.3,0.8,19.5837,15.2667
15,2015-01-01 15:30:00,85286,76784,2015,1,1,15,6,81,706,316,2,-4,81,706,4,316,48.44,70.59,0.17,960,0.744,293.7,0.8,16.0913,12.4516
16,2015-01-01 16:30:00,85286,76784,2015,1,1,16,4,53,495,139,0,-3,53,495,0,139,60.22,80.01,0.17,960,0.72,277.6,0.8,0.0000,0.0000
17,2015-01-01 17:30:00,85286,76784,2015,1,1,17,2,0,0,0,0,-3,0,0,0,0,72.09,90.66,0.17,960,0.6970000000000001,245.70000000000002,0.9,0.0000,0.0000
18,2015-01-01 18:30:00,85286,76784,2015,1,1,18,1,0,0,0,0,-4,0,0,0,0,73.05,102.16,0.17,960,0.68,244.3,1,0.0000,0.0000
19,2015-01-01 19:30:00,85286,76784,2015,1,1,19,0,0,0,0,0,-4,0,0,0,0,70.8,114.2,0.17,960,0.674,250.9,1.1,0.0000,0.0000
20,2015-01-01 20:30:00,85286,76784,2015,1,1,20,0,0,0,0,0,-5,0,0,0,0,68.52,126.57000000000001,0.17,960,0.678,265.5,1.1,0.0000,0.0000
21,2015-01-01 21:30:00,85286,76784,2015,1,1,21,0,0,0,0,0,-5,0,0,0,0,66.29,139.09,0.17,960,0.683,285.90000000000003,1.1,0.0000,0.0000
22,2015-01-01 22:30:00,85286,76784,2015,1,1,22,0,0,0,0,0,-5,0,0,0,0,64.63,151.49,0.17,960,0.684,308,1.1,0.0000,0.0000
23,2015-01-01 23:30:00,85286,76784,2015,1,1,23,0,0,0,0,0,-6,0,0,0,0,63.27,163.04,0.17,960,0.678,327.70000000000005,1,0.0000,0.0000
24,2015-01-02 00:30:00,85286,76784,2015,1,2,0,0,0,0,0,0,-6,0,0,0,0,66.7,169.64000000000001,0.17,960,0.664,345,1,0.0000,0.0000
25,2015-01-02 01:30:00,85286,76784,2015,1,2,1,0,0,0,0,0,-6,0,0,0,0,65.37,163.42000000000002,0.17,960,0.651,357.5,1,0.0000,0.0000
26,2015-01-02 02:30:00,85286,76784,2015,1,2,2,-1,0,0,0,0,-6,0,0,0,0,64.02,151.93,0.17,960,0.646,4.9,0.9,0.0000,0.0000
27,2015-01-02 03:30:00,85286,76784,2015,1,2,3,-1,0,0,0,0,-7,0,0,0,0,67.57000000000001,139.54,0.17,960,0.648,8.9,0.9,0.0000,0.0000
28,2015-01-02 04:30:00,85286,76784,2015,1,2,4,-1,0,0,0,0,-7,0,0,0,0,66.44,127.02,0.17,960,0.652,12.4,0.9,0.0000,0.0000
29,2015-01-02 05:30:00,85286,76784,2015,1,2,5,-1,0,0,0,0,-7,0,0,0,0,65.54,114.63,0.17,960,0.649,16.3,0.8,0.0000,0.0000
30,2015-01-02 06:30:00,85286,76784,2015,1,2,6,-1,0,0,0,1,-7,0,0,0,0,64.84,102.57000000000001,0.17,960,0.641,22.900000000000002,0.7000000000000001,0.0000,0.0000
31,2015-01-02 07:30:00,85286,76784,2015,1,2,7,0,0,0,0,1,-7,0,0,0,0,60.15,91.05,0.17,960,0.636,34.1,0.8,0.0000,0.0000
32,2015-01-02 08:30:00,85286,76784,2015,1,2,8,1,45,561,139,0,-6,45,561,0,139,57.02,80.34,0.17,960,0.637,50.300000000000004,1.4000000000000001,0.0000,0.0000
33,2015-01-02 09:30:00,85286,76784,2015,1,2,9,4,67,769,320,0,-7,67,769,0,320,47.32,70.86,0.17,960,0.648,65.8,1.8,16.2550,12.5737
34,2015-01-02 10:30:00,85286,76784,2015,1,2,10,7,80,859,468,0,-7,80,859,0,468,37.76,63.18,0.17,960,0.665,88.80000000000001,1.3,25.2873,19.7105
