,date_time,zipcode,location_id,Year,Month,Day,Hour,Temperature,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Cloud_Type,Dew_Point,DHI,DNI,Fill_Flag,GHI,Relative_Humidity,Solar_Zenith_Angle,Surface_Albedo,Pressure,Precipitable_Water,Wind_Direction,Wind_Speed,Global_Horizontal_UV_Irradiance_(280-400nm),Global_Horizontal_UV_Irradiance_(295-385nm)
0,2017-01-01 00:30:00,85286,76784,2017,1,1,0,11,0,0,0,4,8,0,0,0,0,89.97,169.68,0.17,960,1.9040000000000001,121.7,1.4000000000000001,0.0000,0.0000
1,2017-01-01 01:30:00,85286,76784,2017,1,1,1,11,0,0,0,4,8,0,0,0,0,90.76,163.4,0.17,960,1.9000000000000001,127.60000000000001,1.5,0.0000,0.0000
2,2017-01-01 02:30:00,85286,76784,2017,1,1,2,10,0,0,0,4,8,0,0,0,0,97.7,151.91,0.17,960,1.899,143.8,1.8,0.0000,0.0000
3,2017-01-01 03:30:00,85286,76784,2017,1,1,3,10,0,0,0,4,8,0,0,0,0,98.11,139.51,0.17,960,1.907,160.10000000000002,2.1,0.0000,0.0000
4,2017-01-01 04:30:00,85286,76784,2017,1,1,4,10,0,0,0,3,8,0,0,0,0,98.17,126.99000000000001,0.17,960,1.932,167.70000000000002,2.2,0.0000,0.0000
5,2017-01-01 05:30:00,85286,76784,2017,1,1,5,10,0,0,0,8,8,0,0,0,0,98.84,114.60000000000001,0.17,950,1.97,161.5,2.3000000000000003,0.0000,0.0000
6,2017-01-01 06:30:00,85286,76784,2017,1,1,6,10,0,0,0,6,9,0,0,0,0,100,102.55,0.17,950,1.998,152.1,2.7,0.0000,0.0000
7,2017-01-01 07:30:00,85286,76784,2017,1,1,7,10,0,0,0,8,9,0,0,0,0,100,91.03,0.17,950,1.99,151.3,3.2,0.0000,0.0000
8,2017-01-01 08:30:00,85286,76784,2017,1,1,8,11,47,494,130,8,9,64,133,4,87,99.15,80.33,0.17,950,1.932,160.5,3.5,0.0000,0.0000
9,2017-01-01 09:30:00,85286,76784,2017,1,1,9,11,67,722,304,8,9,137,199,4,203,93.5,70.86,0.17,950,1.827,182.9,3.6,10.3117,7.9764
10,2017-01-01 10:30:00,85286,76784,2017,1,1,10,12,74,840,453,8,9,169,409,0,354,88.16,63.190000000000005,0.17,950,1.696,210.10000000000002,3.6,19.1263,14.9081
11,2017-01-01 11:30:00,85286,76784,2017,1,1,11,12,94,847,542,3,7,136,0,0,136,80.44,58.07,0.17,950,1.568,227.4,3.5,7.5794,5.9257
12,2017-01-01 12:30:00,85286,76784,2017,1,1,12,13,95,870,578,4,6,211,20,0,223,69.37,56.22,0.17,950,1.472,235.60000000000002,3.4000000000000004,12.5463,9.8173
13,2017-01-01 13:30:00,85286,76784,2017,1,1,13,13,92,862,549,4,5,143,0,0,143,65.12,57.94,0.17,950,1.401,239.9,3.5,7.9750,6.2354
14,2017-01-01 14:30:00,85286,76784,2017,1,1,14,13,85,818,458,4,4,137,0,0,137,62.04,62.940000000000005,0.17,960,1.337,241.9,3.5,7.4145,5.7803
15,2017-01-01 15:30:00,85286,76784,2017,1,1,15,12,72,726,315,3,4,56,0,4,56,63.77,70.52,0.17,960,1.284,239.20000000000002,2.9000000000000004,2.8534,2.2082
16,2017-01-01 16:30:00,85286,76784,2017,1,1,16,10,49,528,141,1,4,49,528,0,141,73.52,79.94,0.17,960,1.242,234.10000000000002,1.8,6.7225,5.1233
17,2017-01-01 17:30:00,85286,76784,2017,1,1,17,8,0,0,0,1,5,0,0,0,0,89.32000000000001,90.59,0.17,960,1.208,222.10000000000002,1.2000000000000002,0.0000,0.0000
18,2017-01-01 18:30:00,85286,76784,2017,1,1,18,8,0,0,0,1,4,0,0,0,0,86.22,102.09,0.17,960,1.18,210,1.2000000000000002,0.0000,0.0000
19,2017-01-01 19:30:00,85286,76784,2017,1,1,19,7,0,0,0,4,4,0,0,0,0,89.19,114.13,0.17,960,1.16,200.8,1.2000000000000002,0.0000,0.0000
20,2017-01-01 20:30:00,85286,76784,2017,1,1,20,7,0,0,0,4,3,0,0,0,0,86.77,126.5,0.17,960,1.153,194.4,1.3,0.0000,0.0000
21,2017-01-01 21:30:00,85286,76784,2017,1,1,21,6,0,0,0,4,3,0,0,0,0,85.12,139.02,0.17,960,1.157,190.3,1.2000000000000002,0.0000,0.0000
22,2017-01-01 22:30:00,85286,76784,2017,1,1,22,6,0,0,0,4,3,0,0,0,0,89.72,151.42000000000002,0.17,960,1.17,188,1.2000000000000002,0.0000,0.0000
23,2017-01-01 23:30:00,85286,76784,2017,1,1,23,6,0,0,0,8,3,0,0,0,0,88.69,162.97,0.17,960,1.191,186.4,1.3,0.0000,0.0000
24,2017-01-02 00:30:00,85286,76784,2017,1,2,0,6,0,0,0,4,3,0,0,0,0,88.13,169.59,0.17,960,1.208,186.3,1.4000000000000001,0.0000,0.0000
25,2017-01-02 01:30:00,85286,76784,2017,1,2,1,6,0,0,0,8,3,0,0,0,0,88,163.43,0.17,960,1.206,176.4,1.5,0.0000,0.0000
26,2017-01-02 02:30:00,85286,76784,2017,1,2,2,6,0,0,0,8,3,0,0,0,0,87.26,151.96,0.17,960,1.201,163.4,1.6,0.0000,0.0000
27,2017-01-02 03:30:00,85286,76784,2017,1,2,3,6,0,0,0,8,2,0,0,0,0,86.69,139.57,0.17,960,1.208,153.3,1.6,0.0000,0.0000
28,2017-01-02 04:30:00,85286,76784,2017,1,2,4,6,0,0,0,8,2,0,0,1,0,86.54,127.05,0.17,960,1.235,145.4,1.6,0.0000,0.0000
29,2017-01-02 05:30:00,85286,76784,2017,1,2,5,6,0,0,0,8,3,0,0,0,0,86.92,114.66,0.17,960,1.28,140,1.5,0.0000,0.0000
30,2017-01-02 06:30:00,85286,76784,2017,1,2,6,6,0,0,0,8,3,0,0,0,0,87.43,102.59,0.17,960,1.337,132.4,1.4000000000000001,0.0000,0.0000
31,2017-01-02 07:30:00,85286,76784,2017,1,2,7,6,0,0,0,8,3,0,0,0,0,82.06,91.06,0.17,960,1.3900000000000001,127.10000000000001,1.6,0.0000,0.0000
32,2017-01-02 08:30:00,85286,76784,2017,1,2,8,8,44,540,135,4,3,63,166,4,91,77.22,80.35000000000001,0.17,960,1.433,121.9,2.2,0.0000,0.0000
33,2017-01-02 09:30:00,85286,76784,2017,1,2,9,10,63,755,311,4,3,134,232,4,211,67.38,70.85000000000001,0.17,970,1.47,129.1,2.4000000000000004,10.7191,8.2916
34,2017-01-02 10:30:00,85286,76784,2017,1,2,10,12,72,854,457,4,3,190,287,0,319,58.120000000000005,63.160000000000004,0.17,960,1.5030000000000001,149.6,2.3000000000000003,17.2388,13.4372
35,2017-01-02 11:30:00,85286,76784,2017,1,2,11,13,80,887,550,8,2,233,289,0,387,51.910000000000004,58.01,0.17,960,1.545,169.4,2.1,21.5747,16.8681
36,2017-01-02 12:30:00,85286,76784,2017,1,2,12,13,82,900,584,8,2,208,472,0,472,47.45,56.13,0.17,960,1.595,189.5,1.9000000000000001,26.5672,20.7891
37,2017-01-02 13:30:00,85286,76784,2017,1,2,13,13,80,887,552,8,1,240,83,0,285,50.15,57.82,0.17,960,1.6400000000000001,194.70000000000002,1.5,15.9044,12.4359
38,2017-01-02 14:30:00,85286,76784,2017,1,2,14,13,74,847,461,8,1,203,189,0,290,50.15,62.81,0.17,960,1.684,190.3,1,15.7087,12.2475
39,2017-01-02 15:30:00,85286,76784,2017,1,2,15,12,63,757,318,6,3,128,21,4,135,59.02,70.38,0.17,960,1.727,169.3,0.5,6.8876,5.3311
40,2017-01-02 16:30:00,85286,76784,2017,1,2,16,11,45,556,143,6,4,61,0,4,61,67.77,79.79,0.17,960,1.747,135.8,0.5,2.9078,2.2164
41,2017-01-02 17:30:00,85286,76784,2017,1,2,17,10,0,0,0,8,3,0,0,0,0,63.04,90.45,0.17,960,1.726,96,0.7000000000000001,0.0000,0.0000
42,2017-01-02 18:30:00,85286,76784,2017,1,2,18,10,0,0,0,8,3,0,0,0,0,67.31,101.95,0.17,970,1.6560000000000001,61.900000000000006,0.8,0.0000,0.0000
43,2017-01-02 19:30:00,85286,76784,2017,1,2,19,9,0,0,0,8,3,0,0,0,0,71.72,113.99000000000001,0.17,970,1.561,68.2,0.9,0.0000,0.0000
44,2017-01-02 20:30:00,85286,76784,2017,1,2,20,9,0,0,0,8,2,0,0,0,0,70.51,126.37,0.17,970,1.494,68.10000000000001,1,0.0000,0.0000
45,2017-01-02 21:30:00,85286,76784,2017,1,2,21,9,0,0,0,4,2,0,0,0,0,69.28,138.89000000000001,0.17,970,1.468,61.1,1,0.0000,0.0000
46,2017-01-02 22:30:00,85286,76784,2017,1,2,22,8,0,0,0,4,2,0,0,0,0,72.64,151.29,0.17,970,1.465,54.300000000000004,1,0.0000,0.0000
47,2017-01-02 23:30:00,85286,76784,2017,1,2,23,8,0,0,0,4,2,0,0,0,0,71.74,162.83,0.17,970,1.473,48.300000000000004,1,0.0000,0.0000
48,2017-01-03 00:30:00,85286,76784,2017,1,3,0,8,0,0,0,8,2,0,0,0,0,70.67,169.49,0.17,970,1.486,40.900000000000006,1.1,0.0000,0.0000
49,2017-01-03 01:30:00,85286,76784,2017,1,3,1,7,0,0,0,4,1,0,0,0,0,75.36,163.44,0.17,970,1.486,44.800000000000004,1.1,0.0000,0.0000
50,2017-01-03 02:30:00,85286,76784,2017,1,3,2,7,0,0,0,4,1,0,0,0,0,75.02,152.01,0.17,970,1.479,51.1,1.1,0.0000,0.0000
51,2017-01-03 03:30:00,85286,76784,2017,1,3,3,7,0,0,0,8,1,0,0,0,0,75.31,139.62,0.17,970,1.49,55.400000000000006,1.1,0.0000,0.0000
52,2017-01-03 04:30:00,85286,76784,2017,1,3,4,7,0,0,0,1,1,0,0,0,0,74.74,127.10000000000001,0.17,970,1.522,57.6,1.1,0.0000,0.0000
53,2017-01-03 05:30:00,85286,76784,2017,1,3,5,7,0,0,0,8,1,0,0,0,0,74.38,114.71000000000001,0.17,970,1.567,64.4,1.1,0.0000,0.0000
54,2017-01-03 06:30:00,85286,76784,2017,1,3,6,7,0,0,0,8,1,0,0,0,0,74.51,102.63,0.17,970,1.607,72.3,1.1,0.0000,0.0000
55,2017-01-03 07:30:00,85286,76784,2017,1,3,7,8,0,0,0,8,1,0,0,0,0,69.52,91.09,0.17,970,1.6300000000000001,84.2,1.1,0.0000,0.0000
56,2017-01-03 08:30:00,85286,76784,2017,1,3,8,10,41,566,136,8,2,57,301,4,107,65.59,80.36,0.17,970,1.641,91,1.6,0.0000,0.0000
57,2017-01-03 09:30:00,85286,76784,2017,1,3,9,12,59,770,312,7,1,113,406,4,247,53.81,70.84,0.17,970,1.6440000000000001,90.30000000000001,2,12.5491,9.7073
58,2017-01-03 10:30:00,85286,76784,2017,1,3,10,15,69,861,458,8,1,135,562,0,389,42.68,63.120000000000005,0.17,970,1.6400000000000001,118.5,1.9000000000000001,21.0273,16.3907
59,2017-01-03 11:30:00,85286,76784,2017,1,3,11,16,121,772,531,3,0,193,477,0,447,38.34,57.95,0.17,970,1.6360000000000001,135.3,1.8,24.9276,19.4901
60,2017-01-03 12:30:00,85286,76784,2017,1,3,12,17,115,814,570,4,0,256,247,0,394,34.6,56.03,0.17,970,1.6440000000000001,149.20000000000002,1.5,22.1876,17.3628
61,2017-01-03 13:30:00,85286,76784,2017,1,3,13,17,107,814,542,8,0,215,392,0,425,31.35,57.7,0.17,960,1.6620000000000001,161.70000000000002,1.1,23.7321,18.5576
62,2017-01-03 14:30:00,85286,76784,2017,1,3,14,17,86,808,458,8,0,205,181,0,288,32.410000000000004,62.67,0.17,960,1.681,194.4,0.8,15.6149,12.1756
63,2017-01-03 15:30:00,85286,76784,2017,1,3,15,16,72,723,316,8,0,95,0,4,95,34.15,70.24,0.17,960,1.701,228,0.6000000000000001,4.8529,3.7569
64,2017-01-03 16:30:00,85286,76784,2017,1,3,16,14,49,529,144,8,3,43,0,4,43,52.82,79.65,0.17,960,1.726,273.5,0.6000000000000001,2.0495,1.5625
65,2017-01-03 17:30:00,85286,76784,2017,1,3,17,12,0,0,0,8,2,0,0,0,0,53.77,90.31,0.17,970,1.749,305,0.8,0.0000,0.0000
66,2017-01-03 18:30:00,85286,76784,2017,1,3,18,11,0,0,0,8,2,0,0,0,0,55.68,101.81,0.17,970,1.7550000000000001,339,0.9,0.0000,0.0000
67,2017-01-03 19:30:00,85286,76784,2017,1,3,19,10,0,0,0,4,1,0,0,0,0,57.4,113.85000000000001,0.17,970,1.746,10.600000000000001,1,0.0000,0.0000
68,2017-01-03 20:30:00,85286,76784,2017,1,3,20,10,0,0,0,4,1,0,0,0,0,60.51,126.23,0.17,970,1.727,26.700000000000003,1.1,0.0000,0.0000
69,2017-01-03 21:30:00,85286,76784,2017,1,3,21,10,0,0,0,4,1,0,0,0,0,60.17,138.75,0.17,970,1.694,37.4,1.2000000000000002,0.0000,0.0000
70,2017-01-03 22:30:00,85286,76784,2017,1,3,22,10,0,0,0,8,1,0,0,0,0,58.59,151.14000000000001,0.17,970,1.6560000000000001,43.7,1.2000000000000002,0.0000,0.0000
71,2017-01-03 23:30:00,85286,76784,2017,1,3,23,10,0,0,0,8,0,0,0,0,0,56.29,162.68,0.17,970,1.615,54.1,1.2000000000000002,0.0000,0.0000
72,2017-01-04 00:30:00,85286,76784,2017,1,4,0,10,0,0,0,8,0,0,0,0,0,55.42,169.38,0.17,970,1.559,69.60000000000001,1.1,0.0000,0.0000
73,2017-01-04 01:30:00,85286,76784,2017,1,4,1,10,0,0,0,8,0,0,0,0,0,54.56,163.45000000000002,0.17,970,1.494,81.30000000000001,1,0.0000,0.0000
74,2017-01-04 02:30:00,85286,76784,2017,1,4,2,10,0,0,0,8,0,0,0,0,0,53.08,152.05,0.17,960,1.428,90.2,1,0.0000,0.0000
75,2017-01-04 03:30:00,85286,76784,2017,1,4,3,9,0,0,0,0,0,0,0,0,0,57.07,139.67000000000002,0.17,960,1.366,92.5,1.1,0.0000,0.0000
76,2017-01-04 04:30:00,85286,76784,2017,1,4,4,8,0,0,0,1,0,0,0,0,0,56.120000000000005,127.15,0.17,960,1.351,91.30000000000001,1.1,0.0000,0.0000
77,2017-01-04 05:30:00,85286,76784,2017,1,4,5,8,0,0,0,1,0,0,0,0,0,54.79,114.75,0.17,960,1.379,91.2,1.1,0.0000,0.0000
78,2017-01-04 06:30:00,85286,76784,2017,1,4,6,8,0,0,0,1,0,0,0,0,0,57.94,102.67,0.17,970,1.393,88.5,1.1,0.0000,0.0000
79,2017-01-04 07:30:00,85286,76784,2017,1,4,7,8,0,0,0,1,0,0,0,0,0,54.660000000000004,91.11,0.17,970,1.3900000000000001,91.7,1.1,0.0000,0.0000
80,2017-01-04 08:30:00,85286,76784,2017,1,4,8,11,42,563,136,1,1,42,563,0,136,56.88,80.36,0.17,970,1.393,97.4,1.6,0.0000,0.0000
81,2017-01-04 09:30:00,85286,76784,2017,1,4,9,14,61,766,313,0,0,61,766,0,313,40.52,70.82000000000001,0.17,970,1.412,102.10000000000001,1.8,15.9052,12.3038
82,2017-01-04 10:30:00,85286,76784,2017,1,4,10,16,71,857,459,0,-1,71,857,0,459,32.660000000000004,63.08,0.17,970,1.44,129.70000000000002,1.5,24.8178,19.3460
83,2017-01-04 11:30:00,85286,76784,2017,1,4,11,17,72,911,557,1,-1,72,911,0,557,28.8,57.870000000000005,0.17,960,1.472,178.4,1.7000000000000002,31.0751,24.2976
84,2017-01-04 12:30:00,85286,76784,2017,1,4,12,18,73,925,592,0,0,73,925,0,592,28.490000000000002,55.92,0.17,960,1.5050000000000001,210.20000000000002,1.9000000000000001,33.3555,26.1034
85,2017-01-04 13:30:00,85286,76784,2017,1,4,13,19,72,912,561,7,0,194,490,0,457,30.330000000000002,57.57,0.17,960,1.543,228.60000000000002,1.9000000000000001,25.5364,19.9697
86,2017-01-04 14:30:00,85286,76784,2017,1,4,14,19,71,860,468,8,0,171,423,0,366,31.63,62.53,0.17,960,1.584,234.20000000000002,1.7000000000000002,19.8624,15.4890
87,2017-01-04 15:30:00,85286,76784,2017,1,4,15,18,62,771,325,8,1,120,406,4,258,34.93,70.09,0.17,960,1.619,248.20000000000002,1.1,13.1973,10.2188
88,2017-01-04 16:30:00,85286,76784,2017,1,4,16,16,44,581,149,8,4,62,309,4,119,50.96,79.5,0.17,960,1.675,257.5,0.6000000000000001,5.6719,4.3248
89,2017-01-04 17:30:00,85286,76784,2017,1,4,17,14,0,0,0,8,3,0,0,0,0,51.2,90.16,0.17,960,1.7690000000000001,297,0.6000000000000001,0.0000,0.0000
90,2017-01-04 18:30:00,85286,76784,2017,1,4,18,13,0,0,0,1,2,0,0,0,0,51.27,101.66,0.17,960,1.839,352.40000000000003,0.7000000000000001,0.0000,0.0000
91,2017-01-04 19:30:00,85286,76784,2017,1,4,19,13,0,0,0,1,2,0,0,0,0,50.5,113.71000000000001,0.17,960,1.87,29.400000000000002,0.8,0.0000,0.0000
92,2017-01-04 20:30:00,85286,76784,2017,1,4,20,13,0,0,0,8,1,0,0,0,0,49.550000000000004,126.09,0.17,960,1.907,43.300000000000004,0.7000000000000001,0.0000,0.0000
93,2017-01-04 21:30:00,85286,76784,2017,1,4,21,12,0,0,0,8,1,0,0,0,0,51.84,138.61,0.17,960,1.956,55.900000000000006,0.6000000000000001,0.0000,0.0000
94,2017-01-04 22:30:00,85286,76784,2017,1,4,22,11,0,0,0,1,1,0,0,0,0,54.870000000000005,151,0.17,960,1.987,98.10000000000001,0.7000000000000001,0.0000,0.0000
95,2017-01-04 23:30:00,85286,76784,2017,1,4,23,10,0,0,0,0,1,0,0,0,0,59.13,162.53,0.17,960,1.966,127.4,1,0.0000,0.0000
96,2017-01-05 00:30:00,85286,76784,2017,1,5,0,9,0,0,0,0,1,0,0,0,0,60.03,169.26,0.17,960,1.903,132.5,1.1,0.0000,0.0000
