,date_time,zipcode,location_id,Year,Month,Day,Hour,Temperature,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Cloud_Type,Dew_Point,DHI,DNI,Fill_Flag,GHI,Relative_Humidity,Solar_Zenith_Angle,Surface_Albedo,Pressure,Precipitable_Water,Wind_Direction,Wind_Speed,Global_Horizontal_UV_Irradiance_(280-400nm),Global_Horizontal_UV_Irradiance_(295-385nm)
0,2012-01-01 00:30:00,85286,76784,2012,1,1,0,7,0,0,0,0,-2,0,0,0,0,55.74,169.74,0.186,970,0.453,46.800000000000004,4.4,0.0000,0.0000
1,2012-01-01 01:30:00,85286,76784,2012,1,1,1,7,0,0,0,0,-2,0,0,0,0,54.43,163.39000000000001,0.186,970,0.438,46.300000000000004,4.2,0.0000,0.0000
2,2012-01-01 02:30:00,85286,76784,2012,1,1,2,6,0,0,0,0,-2,0,0,0,0,53.08,151.87,0.186,970,0.426,45.300000000000004,4.1000000000000005,0.0000,0.0000
3,2012-01-01 03:30:00,85286,76784,2012,1,1,3,6,0,0,0,0,-3,0,0,0,0,51.45,139.46,0.186,970,0.422,47.800000000000004,4,0.0000,0.0000
4,2012-01-01 04:30:00,85286,76784,2012,1,1,4,6,0,0,0,0,-3,0,0,0,0,53.38,126.94,0.186,970,0.425,50.300000000000004,3.8000000000000003,0.0000,0.0000
5,2012-01-01 05:30:00,85286,76784,2012,1,1,5,6,0,0,0,0,-4,0,0,0,0,52.120000000000005,114.56,0.186,970,0.436,53.7,3.8000000000000003,0.0000,0.0000
6,2012-01-01 06:30:00,85286,76784,2012,1,1,6,6,0,0,0,0,-4,0,0,0,0,50.93,102.51,0.186,970,0.455,56.1,3.7,0.0000,0.0000
7,2012-01-01 07:30:00,85286,76784,2012,1,1,7,8,0,0,0,1,-4,0,0,0,0,43.54,91,0.186,970,0.47400000000000003,57.6,3.7,0.0000,0.0000
8,2012-01-01 08:30:00,85286,76784,2012,1,1,8,12,39,645,148,0,-4,39,645,0,148,33.71,80.31,0.186,970,0.486,57.900000000000006,4,0.0000,0.0000
9,2012-01-01 09:30:00,85286,76784,2012,1,1,9,16,56,837,331,0,-4,56,837,0,331,26.67,70.86,0.186,970,0.497,56.300000000000004,3.9000000000000004,16.8137,13.0059
10,2012-01-01 10:30:00,85286,76784,2012,1,1,10,20,66,920,481,0,-3,66,920,0,481,21.34,63.21,0.186,970,0.513,70,4,25.9844,20.2534
11,2012-01-01 11:30:00,85286,76784,2012,1,1,11,23,82,926,571,0,-4,82,926,0,571,16.95,58.120000000000005,0.186,970,0.53,94.30000000000001,4.2,31.8137,24.8721
12,2012-01-01 12:30:00,85286,76784,2012,1,1,12,25,84,936,604,0,-4,84,936,0,604,14.61,56.28,0.186,970,0.543,98.4,4.1000000000000005,33.9720,26.5818
13,2012-01-01 13:30:00,85286,76784,2012,1,1,13,26,82,924,572,0,-4,82,924,0,572,13.52,58.02,0.186,970,0.551,99.10000000000001,3.8000000000000003,31.8865,24.9302
14,2012-01-01 14:30:00,85286,76784,2012,1,1,14,25,73,892,478,0,-4,73,892,1,478,13.9,63.04,0.186,970,0.555,100.80000000000001,2.8000000000000003,25.8522,20.1528
15,2012-01-01 15:30:00,85286,76784,2012,1,1,15,23,62,806,330,0,0,62,806,0,330,23.35,70.62,0.186,970,0.555,104.4,1.7000000000000002,16.7997,12.9992
16,2012-01-01 16:30:00,85286,76784,2012,1,1,16,19,43,610,148,0,3,43,610,0,148,39.34,80.04,0.186,970,0.554,109.5,1.5,0.0000,0.0000
17,2012-01-01 17:30:00,85286,76784,2012,1,1,17,16,0,0,0,0,0,0,0,0,0,38.25,90.7,0.186,970,0.554,100.7,1.8,0.0000,0.0000
18,2012-01-01 18:30:00,85286,76784,2012,1,1,18,15,0,0,0,0,0,0,0,0,0,38.86,102.2,0.186,970,0.556,79.9,1.9000000000000001,0.0000,0.0000
19,2012-01-01 19:30:00,85286,76784,2012,1,1,19,13,0,0,0,0,0,0,0,0,0,43.29,114.24000000000001,0.186,970,0.561,64.4,2.2,0.0000,0.0000
20,2012-01-01 20:30:00,85286,76784,2012,1,1,20,12,0,0,0,0,0,0,0,0,0,44.17,126.61,0.186,970,0.5690000000000001,58,2.8000000000000003,0.0000,0.0000
21,2012-01-01 21:30:00,85286,76784,2012,1,1,21,12,0,0,0,0,-1,0,0,0,0,41.76,139.13,0.186,970,0.577,57.400000000000006,3.4000000000000004,0.0000,0.0000
22,2012-01-01 22:30:00,85286,76784,2012,1,1,22,11,0,0,0,0,-2,0,0,0,0,42.67,151.53,0.186,970,0.582,59.1,3.7,0.0000,0.0000
23,2012-01-01 23:30:00,85286,76784,2012,1,1,23,10,0,0,0,0,-2,0,0,0,0,41.49,163.08,0.186,970,0.584,60.6,3.6,0.0000,0.0000
24,2012-01-02 00:30:00,85286,76784,2012,1,2,0,10,0,0,0,0,-2,0,0,0,0,43.550000000000004,169.66,0.186,970,0.582,60.900000000000006,3.4000000000000004,0.0000,0.0000
25,2012-01-02 01:30:00,85286,76784,2012,1,2,1,9,0,0,0,0,-2,0,0,0,0,42.9,163.41,0.186,970,0.581,61.400000000000006,3.2,0.0000,0.0000
26,2012-01-02 02:30:00,85286,76784,2012,1,2,2,9,0,0,0,0,-3,0,0,0,0,45.29,151.92000000000002,0.186,970,0.582,59.6,3,0.0000,0.0000
