,date_time,zipcode,location_id,Year,Month,Day,Hour,Temperature,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Cloud_Type,Dew_Point,DHI,DNI,Fill_Flag,GHI,Relative_Humidity,Solar_Zenith_Angle,Surface_Albedo,Pressure,Precipitable_Water,Wind_Direction,Wind_Speed,Global_Horizontal_UV_Irradiance_(280-400nm),Global_Horizontal_UV_Irradiance_(295-385nm)
0,2005-01-01 00:30:00,85286,76784,2005,1,1,0,8,0,0,0,0,4,0,0,0,0,83.88,169.69,0.182,960,1.256,98.9,0.9,0.0000,0.0000
1,2005-01-01 01:30:00,85286,76784,2005,1,1,1,7,0,0,0,0,4,0,0,0,0,89.09,163.41,0.182,960,1.2510000000000001,110,1,0.0000,0.0000
2,2005-01-01 02:30:00,85286,76784,2005,1,1,2,7,0,0,0,0,4,0,0,0,0,87.98,151.91,0.182,960,1.2530000000000001,119,1,0.0000,0.0000
3,2005-01-01 03:30:00,85286,76784,2005,1,1,3,7,0,0,0,0,3,0,0,0,0,86.82000000000001,139.51,0.182,960,1.2570000000000001,128.8,0.9,0.0000,0.0000
4,2005-01-01 04:30:00,85286,76784,2005,1,1,4,6,0,0,0,0,3,0,0,0,0,85.69,126.99000000000001,0.182,960,1.2610000000000001,132.3,0.9,0.0000,0.0000
5,2005-01-01 05:30:00,85286,76784,2005,1,1,5,6,0,0,0,0,3,0,0,0,0,90.42,114.61,0.182,960,1.262,127.5,0.9,0.0000,0.0000
6,2005-01-01 06:30:00,85286,76784,2005,1,1,6,6,0,0,0,0,3,0,0,0,0,89.06,102.55,0.182,960,1.254,118,0.9,0.0000,0.0000
7,2005-01-01 07:30:00,85286,76784,2005,1,1,7,7,0,0,0,1,3,0,0,0,0,82.39,91.03,0.182,960,1.238,112.2,1,0.0000,0.0000
8,2005-01-01 08:30:00,85286,76784,2005,1,1,8,9,44,541,135,0,4,44,541,0,135,71.57000000000001,80.33,0.182,960,1.217,109.7,1.4000000000000001,0.0000,0.0000
9,2005-01-01 09:30:00,85286,76784,2005,1,1,9,12,64,760,313,0,4,64,760,0,313,59.84,70.86,0.182,960,1.194,109.4,1.6,15.8994,12.2986
