,date_time,zipcode,location_id,Year,Month,Day,Hour,Temperature,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Cloud_Type,Dew_Point,DHI,DNI,Fill_Flag,GHI,Relative_Humidity,Solar_Zenith_Angle,Surface_Albedo,Pressure,Precipitable_Water,Wind_Direction,Wind_Speed,Global_Horizontal_UV_Irradiance_(280-400nm),Global_Horizontal_UV_Irradiance_(295-385nm)
0,1999-01-01 00:30:00,85286,76784,1999,1,1,0,8,0,0,0,0,-2,0,0,0,0,52.67,169.73,0.193,960,1.069,260.3,1.4000000000000001,0.0000,0.0000
1,1999-01-01 01:30:00,85286,76784,1999,1,1,1,8,0,0,0,0,-1,0,0,0,0,53.26,163.4,0.193,960,1.031,263.8,1.3,0.0000,0.0000
2,1999-01-01 02:30:00,85286,76784,1999,1,1,2,7,0,0,0,1,-1,0,0,0,0,57.61,151.88,0.193,960,0.876,265.6,1.3,0.0000,0.0000
3,1999-01-01 03:30:00,85286,76784,1999,1,1,3,6,0,0,0,0,-1,0,0,0,0,61.9,139.48,0.193,960,0.6970000000000001,287.3,1.2000000000000002,0.0000,0.0000
4,1999-01-01 04:30:00,85286,76784,1999,1,1,4,6,0,0,0,0,-1,0,0,0,0,62.190000000000005,126.96000000000001,0.193,960,0.621,321.1,1.1,0.0000,0.0000
5,1999-01-01 05:30:00,85286,76784,1999,1,1,5,5,0,0,0,0,-1,0,0,0,0,67.71000000000001,114.58,0.193,960,0.646,347.3,1.1,0.0000,0.0000
6,1999-01-01 06:30:00,85286,76784,1999,1,1,6,5,0,0,0,1,-1,0,0,0,0,68.42,102.53,0.193,960,0.6980000000000001,1.1,1,0.0000,0.0000
7,1999-01-01 07:30:00,85286,76784,1999,1,1,7,6,0,0,0,1,-1,0,0,0,0,63.54,91.02,0.193,960,0.735,19.3,1,0.0000,0.0000
8,1999-01-01 08:30:00,85286,76784,1999,1,1,8,9,37,647,145,1,0,37,647,0,145,54.72,80.32000000000001,0.193,960,0.755,23.1,1.4000000000000001,0.0000,0.0000
9,1999-01-01 09:30:00,85286,76784,1999,1,1,9,12,52,836,326,0,-1,52,836,0,326,42.12,70.86,0.193,960,0.76,30.900000000000002,1.9000000000000001,16.5597,12.8094
10,1999-01-01 10:30:00,85286,76784,1999,1,1,10,15,60,920,475,0,-2,60,920,0,475,33.03,63.21,0.193,960,0.751,44.5,1.6,25.6603,20.0008
11,1999-01-01 11:30:00,85286,76784,1999,1,1,11,18,64,961,572,0,-2,64,961,0,572,25.38,58.11,0.193,960,0.732,56.800000000000004,0.8,31.8712,24.9171
12,1999-01-01 12:30:00,85286,76784,1999,1,1,12,19,65,975,606,0,-3,65,975,0,606,22.5,56.27,0.193,960,0.713,338.90000000000003,0.9,34.0862,26.6712
13,1999-01-01 13:30:00,85286,76784,1999,1,1,13,20,63,967,575,0,-4,63,967,0,575,20.41,58.01,0.193,960,0.7010000000000001,299.6,1.4000000000000001,32.0555,25.0624
14,1999-01-01 14:30:00,85286,76784,1999,1,1,14,20,58,931,481,0,-4,58,931,0,481,20.150000000000002,63.02,0.193,960,0.6930000000000001,292.3,1.6,26.0179,20.2823
15,1999-01-01 15:30:00,85286,76784,1999,1,1,15,18,50,853,334,0,-4,50,853,0,334,23.04,70.60000000000001,0.193,960,0.683,281.2,1.3,17.0064,13.1595
16,1999-01-01 16:30:00,85286,76784,1999,1,1,16,15,36,677,153,0,0,36,677,0,153,40.35,80.02,0.193,960,0.678,260.7,1.1,0.0000,0.0000
17,1999-01-01 17:30:00,85286,76784,1999,1,1,17,12,0,0,0,0,0,0,0,0,0,43.410000000000004,90.67,0.193,960,0.683,256.90000000000003,1.3,0.0000,0.0000
18,1999-01-01 18:30:00,85286,76784,1999,1,1,18,11,0,0,0,0,-1,0,0,0,0,43.21,102.17,0.193,960,0.6960000000000001,268,1.2000000000000002,0.0000,0.0000
19,1999-01-01 19:30:00,85286,76784,1999,1,1,19,11,0,0,0,0,-2,0,0,0,0,41.58,114.21000000000001,0.193,960,0.708,289.90000000000003,1,0.0000,0.0000
20,1999-01-01 20:30:00,85286,76784,1999,1,1,20,10,0,0,0,0,-3,0,0,0,0,42.65,126.58,0.193,960,0.709,327.5,1,0.0000,0.0000
21,1999-01-01 21:30:00,85286,76784,1999,1,1,21,9,0,0,0,0,-3,0,0,0,0,44.88,139.1,0.193,960,0.6890000000000001,7.1000000000000005,1.2000000000000002,0.0000,0.0000
22,1999-01-01 22:30:00,85286,76784,1999,1,1,22,8,0,0,0,0,-3,0,0,0,0,48.01,151.5,0.193,960,0.657,37.1,1.5,0.0000,0.0000
23,1999-01-01 23:30:00,85286,76784,1999,1,1,23,6,0,0,0,0,-3,0,0,0,0,51.050000000000004,163.05,0.193,960,0.625,53.2,1.9000000000000001,0.0000,0.0000
24,1999-01-02 00:30:00,85286,76784,1999,1,2,0,5,0,0,0,0,-3,0,0,0,0,54.03,169.65,0.193,960,0.603,56.900000000000006,2.4000000000000004,0.0000,0.0000
25,1999-01-02 01:30:00,85286,76784,1999,1,2,1,5,0,0,0,0,-3,0,0,0,0,57.120000000000005,163.42000000000002,0.193,960,0.592,59.1,2.7,0.0000,0.0000
26,1999-01-02 02:30:00,85286,76784,1999,1,2,2,4,0,0,0,0,-4,0,0,0,0,59.870000000000005,151.94,0.193,960,0.591,59.5,2.7,0.0000,0.0000
27,1999-01-02 03:30:00,85286,76784,1999,1,2,3,4,0,0,0,0,-4,0,0,0,0,58.59,139.54,0.193,960,0.596,58.2,2.5,0.0000,0.0000
28,1999-01-02 04:30:00,85286,76784,1999,1,2,4,3,0,0,0,0,-4,0,0,0,0,61.620000000000005,127.02,0.193,960,0.605,57.1,2.3000000000000003,0.0000,0.0000
29,1999-01-02 05:30:00,85286,76784,1999,1,2,5,3,0,0,0,0,-4,0,0,0,0,60.300000000000004,114.63,0.193,960,0.613,60.400000000000006,2.1,0.0000,0.0000
30,1999-01-02 06:30:00,85286,76784,1999,1,2,6,3,0,0,0,1,-5,0,0,0,0,59.07,102.58,0.193,970,0.615,65.10000000000001,2.1,0.0000,0.0000
31,1999-01-02 07:30:00,85286,76784,1999,1,2,7,4,0,0,0,1,-5,0,0,0,0,54.19,91.05,0.193,970,0.616,66.5,3,0.0000,0.0000
32,1999-01-02 08:30:00,85286,76784,1999,1,2,8,7,36,668,148,3,-5,62,62,0,73,41.160000000000004,80.34,0.193,970,0.624,67.7,3.6,0.0000,0.0000
33,1999-01-02 09:30:00,85286,76784,1999,1,2,9,11,52,848,330,0,-5,52,848,0,330,31.43,70.86,0.193,970,0.639,70.3,2.9000000000000004,16.7629,12.9666
34,1999-01-02 10:30:00,85286,76784,1999,1,2,10,15,61,926,479,0,-6,61,926,0,479,24.330000000000002,63.190000000000005,0.193,970,0.657,86.60000000000001,1.7000000000000002,25.8799,20.1722
35,1999-01-02 11:30:00,85286,76784,1999,1,2,11,17,66,964,576,0,-7,66,964,0,576,18.66,58.06,0.193,960,0.672,147.20000000000002,0.9,32.1026,25.0987
36,1999-01-02 12:30:00,85286,76784,1999,1,2,12,18,65,977,610,0,-8,65,977,0,610,16.72,56.19,0.193,960,0.683,243.3,1.3,34.3246,26.8587
37,1999-01-02 13:30:00,85286,76784,1999,1,2,13,19,64,967,578,0,-8,64,967,0,578,15.370000000000001,57.9,0.193,960,0.686,269.1,1.9000000000000001,32.2416,25.2092
38,1999-01-02 14:30:00,85286,76784,1999,1,2,14,19,59,932,484,0,-8,59,932,0,484,14.32,62.89,0.193,960,0.676,270.8,2.1,26.2032,20.4286
39,1999-01-02 15:30:00,85286,76784,1999,1,2,15,18,51,856,337,0,-8,51,856,0,337,16.46,70.46000000000001,0.193,960,0.656,261.2,1.6,17.1810,13.2970
40,1999-01-02 16:30:00,85286,76784,1999,1,2,16,14,36,681,156,0,-2,36,681,0,156,32.5,79.88,0.193,960,0.645,239.5,1.3,7.4370,5.6682
41,1999-01-02 17:30:00,85286,76784,1999,1,2,17,11,0,0,0,0,-3,0,0,0,0,35.01,90.53,0.193,960,0.649,231,1.5,0.0000,0.0000
42,1999-01-02 18:30:00,85286,76784,1999,1,2,18,11,0,0,0,0,-4,0,0,0,0,35.04,102.03,0.193,960,0.655,228.9,1.5,0.0000,0.0000
43,1999-01-02 19:30:00,85286,76784,1999,1,2,19,11,0,0,0,0,-5,0,0,0,0,33.980000000000004,114.07000000000001,0.193,960,0.655,230.9,1.4000000000000001,0.0000,0.0000
44,1999-01-02 20:30:00,85286,76784,1999,1,2,20,11,0,0,0,0,-5,0,0,0,0,32.77,126.45,0.193,960,0.645,232.5,0.9,0.0000,0.0000
45,1999-01-02 21:30:00,85286,76784,1999,1,2,21,10,0,0,0,0,-6,0,0,0,0,33.44,138.96,0.193,960,0.625,171.8,0.8,0.0000,0.0000
46,1999-01-02 22:30:00,85286,76784,1999,1,2,22,8,0,0,0,0,-5,0,0,0,0,39.4,151.37,0.193,960,0.602,102.5,1.2000000000000002,0.0000,0.0000
47,1999-01-02 23:30:00,85286,76784,1999,1,2,23,6,0,0,0,0,-5,0,0,0,0,45.29,162.91,0.193,960,0.581,87.7,1.5,0.0000,0.0000
48,1999-01-03 00:30:00,85286,76784,1999,1,3,0,5,0,0,0,0,-6,0,0,0,0,44.2,169.55,0.193,960,0.558,73.4,2,0.0000,0.0000
49,1999-01-03 01:30:00,85286,76784,1999,1,3,1,5,0,0,0,0,-6,0,0,0,0,45.74,163.44,0.193,960,0.53,64.10000000000001,2.7,0.0000,0.0000
50,1999-01-03 02:30:00,85286,76784,1999,1,3,2,4,0,0,0,0,-7,0,0,0,0,44.03,151.99,0.193,960,0.498,57,3.2,0.0000,0.0000
51,1999-01-03 03:30:00,85286,76784,1999,1,3,3,4,0,0,0,1,-7,0,0,0,0,46.62,139.6,0.193,960,0.468,51.400000000000006,3,0.0000,0.0000
52,1999-01-03 04:30:00,85286,76784,1999,1,3,4,3,0,0,0,0,-7,0,0,0,0,50.160000000000004,127.08,0.193,960,0.441,49.2,2.7,0.0000,0.0000
53,1999-01-03 05:30:00,85286,76784,1999,1,3,5,3,0,0,0,1,-7,0,0,0,0,50.02,114.69,0.193,960,0.421,48.1,2.6,0.0000,0.0000
54,1999-01-03 06:30:00,85286,76784,1999,1,3,6,3,0,0,0,4,-7,0,0,0,0,49.6,102.62,0.193,970,0.40800000000000003,48,2.6,0.0000,0.0000
55,1999-01-03 07:30:00,85286,76784,1999,1,3,7,4,0,0,0,4,-7,0,0,0,0,45.94,91.08,0.193,970,0.402,49,3.3000000000000003,0.0000,0.0000
56,1999-01-03 08:30:00,85286,76784,1999,1,3,8,7,37,681,151,1,-7,37,681,0,151,37.51,80.36,0.193,970,0.398,47.5,4,0.0000,0.0000
57,1999-01-03 09:30:00,85286,76784,1999,1,3,9,11,53,868,337,1,-7,53,868,0,337,29.16,70.86,0.193,970,0.39,46.400000000000006,4.1000000000000005,17.1185,13.2417
58,1999-01-03 10:30:00,85286,76784,1999,1,3,10,15,61,950,490,0,-7,61,950,0,490,21.81,63.15,0.193,970,0.384,52.800000000000004,3.9000000000000004,26.4814,20.6417
59,1999-01-03 11:30:00,85286,76784,1999,1,3,11,17,65,989,589,0,-8,65,989,0,589,17.5,57.99,0.193,970,0.382,52.7,3.1,32.8395,25.6756
60,1999-01-03 12:30:00,85286,76784,1999,1,3,12,18,66,1002,625,0,-9,66,1002,0,625,15.4,56.09,0.193,970,0.382,48.6,2.4000000000000004,35.1858,27.5338
61,1999-01-03 13:30:00,85286,76784,1999,1,3,13,19,64,992,593,0,-9,64,992,0,593,14.040000000000001,57.78,0.193,970,0.384,51.1,1.8,33.0993,25.8814
62,1999-01-03 14:30:00,85286,76784,1999,1,3,14,19,60,955,498,0,-10,60,955,0,498,13.83,62.76,0.193,970,0.393,45,1.2000000000000002,26.9846,21.0397
63,1999-01-03 15:30:00,85286,76784,1999,1,3,15,17,52,877,347,0,-10,52,877,0,347,14.790000000000001,70.32000000000001,0.193,970,0.406,5.800000000000001,0.8,17.7132,13.7114
64,1999-01-03 16:30:00,85286,76784,1999,1,3,16,14,37,701,162,0,-3,37,701,0,162,29.38,79.73,0.193,970,0.41600000000000004,311.5,0.9,7.7219,5.8863
65,1999-01-03 17:30:00,85286,76784,1999,1,3,17,12,0,0,0,0,-5,0,0,0,0,30.560000000000002,90.39,0.193,970,0.418,307.5,1.1,0.0000,0.0000
66,1999-01-03 18:30:00,85286,76784,1999,1,3,18,10,0,0,0,0,-6,0,0,0,0,32.54,101.89,0.193,970,0.41200000000000003,333.40000000000003,1.2000000000000002,0.0000,0.0000
67,1999-01-03 19:30:00,85286,76784,1999,1,3,19,9,0,0,0,0,-6,0,0,0,0,35.07,113.93,0.193,970,0.406,1,1.4000000000000001,0.0000,0.0000
68,1999-01-03 20:30:00,85286,76784,1999,1,3,20,7,0,0,0,0,-6,0,0,0,0,39.83,126.31,0.193,970,0.403,20,1.6,0.0000,0.0000
69,1999-01-03 21:30:00,85286,76784,1999,1,3,21,6,0,0,0,0,-6,0,0,0,0,41.57,138.83,0.193,970,0.401,37.4,2.2,0.0000,0.0000
70,1999-01-03 22:30:00,85286,76784,1999,1,3,22,5,0,0,0,0,-7,0,0,0,0,43.42,151.23,0.193,970,0.396,45.7,3,0.0000,0.0000
71,1999-01-03 23:30:00,85286,76784,1999,1,3,23,4,0,0,0,1,-7,0,0,0,0,45.89,162.77,0.193,970,0.389,49.1,3.5,0.0000,0.0000
72,1999-01-04 00:30:00,85286,76784,1999,1,4,0,4,0,0,0,1,-7,0,0,0,0,45.87,169.45000000000002,0.193,970,0.382,53.1,3.7,0.0000,0.0000
73,1999-01-04 01:30:00,85286,76784,1999,1,4,1,3,0,0,0,0,-7,0,0,0,0,50.120000000000005,163.45000000000002,0.193,970,0.381,55.300000000000004,3.7,0.0000,0.0000
74,1999-01-04 02:30:00,85286,76784,1999,1,4,2,2,0,0,0,1,-6,0,0,0,0,56.32,152.03,0.193,970,0.384,54.5,3.7,0.0000,0.0000
75,1999-01-04 03:30:00,85286,76784,1999,1,4,3,1,0,0,0,1,-6,0,0,0,0,62.46,139.65,0.193,970,0.389,54.400000000000006,3.7,0.0000,0.0000
76,1999-01-04 04:30:00,85286,76784,1999,1,4,4,1,0,0,0,1,-6,0,0,0,0,63.93,127.13000000000001,0.193,970,0.391,54.7,3.6,0.0000,0.0000
77,1999-01-04 05:30:00,85286,76784,1999,1,4,5,0,0,0,0,1,-5,0,0,0,0,64.37,114.73,0.193,970,0.392,54.900000000000006,3.5,0.0000,0.0000
78,1999-01-04 06:30:00,85286,76784,1999,1,4,6,0,0,0,0,4,-5,0,0,0,0,64.14,102.66,0.193,970,0.393,54.300000000000004,3.4000000000000004,0.0000,0.0000
79,1999-01-04 07:30:00,85286,76784,1999,1,4,7,1,0,0,0,4,-6,0,0,0,0,63.03,91.11,0.193,970,0.394,53.400000000000006,3.6,0.0000,0.0000
80,1999-01-04 08:30:00,85286,76784,1999,1,4,8,4,37,682,151,4,-6,62,101,0,79,50.39,80.37,0.193,970,0.397,52.7,3.6,0.0000,0.0000
81,1999-01-04 09:30:00,85286,76784,1999,1,4,9,8,52,868,337,0,-6,52,868,0,337,38.69,70.84,0.193,970,0.403,53,3.2,17.1216,13.2444
82,1999-01-04 10:30:00,85286,76784,1999,1,4,10,13,60,949,490,0,-6,60,949,0,490,26.07,63.11,0.193,970,0.41000000000000003,70.4,3,26.4886,20.6479
83,1999-01-04 11:30:00,85286,76784,1999,1,4,11,17,65,986,589,0,-8,65,986,0,589,17.490000000000002,57.92,0.193,970,0.42,93.60000000000001,2.4000000000000004,32.8517,25.6860
84,1999-01-04 12:30:00,85286,76784,1999,1,4,12,19,66,997,624,0,-9,66,997,0,624,14.02,55.99,0.193,970,0.432,111.2,1.4000000000000001,35.1466,27.5043
85,1999-01-04 13:30:00,85286,76784,1999,1,4,13,20,65,986,593,0,-10,65,986,0,593,12.86,57.65,0.193,970,0.444,137.6,0.9,33.1220,25.9007
86,1999-01-04 14:30:00,85286,76784,1999,1,4,14,20,61,950,498,0,-10,61,950,0,498,12.96,62.620000000000005,0.193,970,0.454,201.9,1,27.0098,21.0614
87,1999-01-04 15:30:00,85286,76784,1999,1,4,15,18,53,872,349,0,-9,53,872,0,349,15.700000000000001,70.18,0.193,970,0.461,237.10000000000002,1.1,17.8378,13.8103
88,1999-01-04 16:30:00,85286,76784,1999,1,4,16,14,39,695,164,0,-2,39,695,0,164,34.89,79.59,0.193,970,0.466,255.3,1.1,7.8167,5.9596
89,1999-01-04 17:30:00,85286,76784,1999,1,4,17,11,0,0,0,0,-4,0,0,0,0,36.6,90.25,0.193,970,0.47100000000000003,268.6,1.3,0.0000,0.0000
90,1999-01-04 18:30:00,85286,76784,1999,1,4,18,10,0,0,0,0,-4,0,0,0,0,36.9,101.75,0.193,970,0.47500000000000003,287.6,1.4000000000000001,0.0000,0.0000
91,1999-01-04 19:30:00,85286,76784,1999,1,4,19,9,0,0,0,0,-5,0,0,0,0,38.4,113.79,0.193,970,0.481,323.90000000000003,1.4000000000000001,0.0000,0.0000
92,1999-01-04 20:30:00,85286,76784,1999,1,4,20,7,0,0,0,0,-5,0,0,0,0,40.78,126.17,0.193,970,0.489,10.3,1.5,0.0000,0.0000
93,1999-01-04 21:30:00,85286,76784,1999,1,4,21,6,0,0,0,0,-5,0,0,0,0,43.37,138.69,0.193,970,0.497,42.900000000000006,2,0.0000,0.0000
94,1999-01-04 22:30:00,85286,76784,1999,1,4,22,6,0,0,0,0,-5,0,0,0,0,45.24,151.08,0.193,970,0.501,59.2,2.9000000000000004,0.0000,0.0000
95,1999-01-04 23:30:00,85286,76784,1999,1,4,23,5,0,0,0,1,-6,0,0,0,0,43.72,162.62,0.193,970,0.501,62,3.3000000000000003,0.0000,0.0000
96,1999-01-05 00:30:00,85286,76784,1999,1,5,0,5,0,0,0,0,-6,0,0,0,0,45.480000000000004,169.34,0.193,970,0.497,60.6,3,0.0000,0.0000
97,1999-01-05 01:30:00,85286,76784,1999,1,5,1,4,0,0,0,0,-6,0,0,0,0,45.14,163.45000000000002,0.193,970,0.49,61.400000000000006,2.5,0.0000,0.0000
98,1999-01-05 02:30:00,85286,76784,1999,1,5,2,4,0,0,0,1,-6,0,0,0,0,48.46,152.07,0.193,970,0.482,62.5,2.2,0.0000,0.0000
99,1999-01-05 03:30:00,85286,76784,1999,1,5,3,4,0,0,0,1,-6,0,0,0,0,48.5,139.70000000000002,0.193,970,0.47600000000000003,62.7,2.1,0.0000,0.0000
100,1999-01-05 04:30:00,85286,76784,1999,1,5,4,4,0,0,0,1,-6,0,0,0,0,48.32,127.18,0.193,970,0.47300000000000003,62.800000000000004,2,0.0000,0.0000
101,1999-01-05 05:30:00,85286,76784,1999,1,5,5,3,0,0,0,1,-6,0,0,0,0,47.83,114.78,0.193,970,0.47600000000000003,64.8,1.8,0.0000,0.0000
102,1999-01-05 06:30:00,85286,76784,1999,1,5,6,3,0,0,0,4,-7,0,0,0,0,47.1,102.69,0.193,970,0.485,69.10000000000001,1.6,0.0000,0.0000
