,date_time,zipcode,location_id,Year,Month,Day,Hour,Temperature,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Cloud_Type,Dew_Point,DHI,DNI,Fill_Flag,GHI,Relative_Humidity,Solar_Zenith_Angle,Surface_Albedo,Pressure,Precipitable_Water,Wind_Direction,Wind_Speed,Global_Horizontal_UV_Irradiance_(280-400nm),Global_Horizontal_UV_Irradiance_(295-385nm)
0,2007-01-01 00:30:00,85286,76784,2007,1,1,0,6,0,0,0,8,-4,0,0,0,0,50.49,169.73,0.191,960,0.719,85.7,1.4000000000000001,0.0000,0.0000
1,2007-01-01 01:30:00,85286,76784,2007,1,1,1,6,0,0,0,7,-4,0,0,0,0,50.99,163.39000000000001,0.191,960,0.737,93.2,1.4000000000000001,0.0000,0.0000
2,2007-01-01 02:30:00,85286,76784,2007,1,1,2,5,0,0,0,7,-4,0,0,0,0,55.39,151.88,0.191,960,0.756,92.30000000000001,1.4000000000000001,0.0000,0.0000
3,2007-01-01 03:30:00,85286,76784,2007,1,1,3,4,0,0,0,4,-4,0,0,0,0,58.56,139.48,0.191,960,0.775,83.7,1.4000000000000001,0.0000,0.0000
4,2007-01-01 04:30:00,85286,76784,2007,1,1,4,4,0,0,0,1,-4,0,0,0,0,58.4,126.96000000000001,0.191,960,0.8,79.80000000000001,1.4000000000000001,0.0000,0.0000
5,2007-01-01 05:30:00,85286,76784,2007,1,1,5,4,0,0,0,8,-4,0,0,0,0,54.95,114.58,0.191,960,0.841,82.9,1.3,0.0000,0.0000
6,2007-01-01 06:30:00,85286,76784,2007,1,1,6,5,0,0,0,6,-4,0,0,0,0,55.02,102.53,0.191,960,0.889,85.4,1.3,0.0000,0.0000
7,2007-01-01 07:30:00,85286,76784,2007,1,1,7,5,0,0,0,7,-4,0,0,0,0,55.34,91.01,0.191,960,0.925,90.4,1.3,0.0000,0.0000
8,2007-01-01 08:30:00,85286,76784,2007,1,1,8,7,47,519,134,7,-3,63,120,0,83,49.94,80.32000000000001,0.191,960,0.9400000000000001,95.10000000000001,1.2000000000000002,0.0000,0.0000
9,2007-01-01 09:30:00,85286,76784,2007,1,1,9,9,71,730,311,7,-2,68,671,0,288,46.67,70.86,0.191,960,0.933,97.80000000000001,1.4000000000000001,14.6295,11.3163
