id,zipcode,city_id,state_id,county_id,latitude,longitude
1,00501,1,37,1,41,-73
2,00544,1,37,1,41,-73
3,00601,2,45,2,18,-67
4,00602,3,45,3,18,-67
5,00603,4,45,4,18,-67
6,00604,4,45,3,18,-67
7,00605,4,45,3,18,-67
8,00606,5,45,5,18,-67
9,00610,6,45,3,18,-67
10,00611,7,45,3,18,-67
11,00612,8,45,6,18,-67
12,00613,8,45,3,18,-67
13,00614,8,45,3,18,-67
14,00616,9,45,6,18,-67
15,00617,10,45,7,18,-67
16,00622,11,45,3,18,-67
17,00623,12,45,3,18,-67
18,00624,13,45,3,18,-67
19,00627,14,45,3,18,-67
20,00631,15,45,3,18,-67
21,00636,16,45,3,18,-67
22,00637,17,45,3,18,-67
23,00638,18,45,3,18,-66
24,00641,19,45,3,18,-67
25,00646,20,45,3,18,-66
26,00647,21,45,3,18,-67
27,00650,22,45,3,18,-67
28,00652,23,45,6,18,-67
29,00653,24,45,3,18,-67
30,00656,25,45,3,18,-67
31,00659,26,45,3,18,-67
32,00660,27,45,3,18,-67
33,00662,28,45,3,19,-67
34,00664,29,45,3,18,-67
35,00667,30,45,3,18,-67
36,00669,31,45,3,18,-67
37,00670,32,45,3,18,-67
38,00674,33,45,3,18,-66
39,00676,34,45,3,18,-67
40,00677,35,45,3,18,-67
41,00678,36,45,3,18,-67
42,00680,37,45,3,18,-67
43,00681,37,45,3,18,-67
44,00682,37,45,3,18,-67
45,00683,38,45,3,18,-67
46,00685,39,45,3,18,-67
47,00687,40,45,3,18,-66
48,00688,41,45,3,18,-67
49,00690,42,45,3,18,-67
50,00692,43,45,3,18,-66
51,00693,44,45,3,18,-66
52,00694,44,45,3,18,-66
53,00698,45,45,3,18,-67
54,00703,46,45,3,18,-66
55,00704,47,45,3,18,-66
56,00705,48,45,3,18,-66
57,00707,49,45,3,18,-66
58,00714,50,45,3,18,-66
59,00715,51,45,3,18,-67
60,00716,52,45,3,18,-67
61,00717,52,45,3,18,-67
62,00718,53,45,3,18,-66
63,00719,54,45,3,18,-66
64,00720,55,45,3,18,-66
65,00721,56,45,3,18,-66
66,00723,57,45,8,18,-66
67,00725,58,45,3,18,-66
68,00726,58,45,3,18,-66
69,00727,58,45,3,18,-66
70,00728,52,45,3,18,-67
71,00729,59,45,9,18,-66
72,00730,52,45,3,18,-67
73,00731,52,45,3,18,-67
74,00732,52,45,3,18,-67
75,00733,52,45,3,18,-67
76,00734,52,45,3,18,-67
77,00735,60,45,3,18,-66
78,00736,61,45,3,18,-66
79,00737,61,45,3,18,-66
80,00738,62,45,3,18,-66
81,00739,63,45,3,18,-66
82,00740,64,45,3,18,-66
83,00741,65,45,3,18,-66
84,00742,66,45,3,18,-66
85,00744,67,45,3,18,-66
86,00745,68,45,3,18,-66
87,00751,69,45,3,18,-66
88,00754,70,45,3,18,-66
89,00757,71,45,10,18,-66
90,00765,72,45,3,18,-66
91,00766,73,45,3,18,-66
92,00767,74,45,3,18,-66
93,00769,75,45,3,18,-66
94,00771,76,45,3,18,-66
95,00772,77,45,3,18,-66
96,00773,78,45,3,18,-66
97,00775,79,45,3,18,-65
98,00777,80,45,3,18,-66
99,00778,81,45,3,18,-66
100,00780,82,45,3,18,-67
101,00782,83,45,3,18,-66
102,00783,84,45,3,18,-66
103,00784,85,45,3,18,-66
104,00785,85,45,3,18,-66
105,00786,86,45,11,18,-66
106,00791,87,45,3,18,-66
107,00792,87,45,3,18,-66
108,00794,88,45,3,18,-66
109,00795,89,45,3,18,-67
110,00801,90,53,12,18,-65
111,00802,90,53,12,18,-65
112,00803,90,53,12,18,-65
113,00804,90,53,12,18,-65
114,00805,90,53,12,18,-65
115,00820,91,53,12,18,-65
116,00821,91,53,12,18,-65
117,00822,91,53,12,18,-65
118,00823,91,53,12,18,-65
119,00824,91,53,12,18,-65
120,00830,92,53,12,18,-65
121,00831,92,53,12,18,-65
122,00840,93,53,12,18,-65
123,00841,93,53,12,18,-65
124,00850,94,53,12,18,-65
125,00851,94,53,12,18,-65
126,00901,95,45,3,18,-66
127,00902,95,45,3,18,-66
128,00906,95,45,3,18,-66
129,00907,95,45,3,18,-66
130,00908,95,45,3,18,-66
131,00909,95,45,3,18,-66
132,00910,95,45,3,18,-66
133,00911,95,45,3,18,-66
134,00912,95,45,3,18,-66
135,00913,95,45,3,18,-66
136,00914,95,45,3,18,-66
137,00915,95,45,3,18,-66
138,00916,95,45,3,18,-66
139,00917,95,45,3,18,-66
140,00918,95,45,3,18,-66
141,00919,95,45,3,18,-66
142,00920,95,45,3,18,-66
143,00921,95,45,3,18,-66
144,00922,95,45,3,18,-66
145,00923,95,45,3,18,-66
146,00924,95,45,3,18,-66
147,00925,95,45,3,18,-66
148,00926,95,45,3,18,-66
149,00927,95,45,3,18,-66
150,00928,95,45,3,18,-66
151,00929,95,45,13,18,-66
152,00930,95,45,3,18,-66
153,00931,95,45,13,18,-66
154,00933,95,45,13,18,-66
155,00934,96,45,3,18,-66
156,00935,95,45,13,18,-66
157,00936,95,45,3,18,-66
158,00937,95,45,13,18,-66
159,00939,95,45,13,18,-66
160,00940,95,45,3,18,-66
161,00949,97,45,3,18,-66
162,00950,97,45,3,18,-66
163,00951,97,45,3,18,-66
164,00952,98,45,14,18,-66
165,00953,99,45,15,18,-66
166,00954,99,45,15,18,-66
167,00955,95,45,13,18,-66
168,00956,100,45,16,18,-66
169,00957,100,45,16,18,-66
170,00958,100,45,16,18,-66
171,00959,100,45,16,18,-66
172,00960,100,45,3,18,-66
173,00961,100,45,16,18,-66
174,00962,101,45,17,18,-66
175,00963,101,45,17,18,-66
176,00965,102,45,18,18,-66
177,00966,102,45,18,18,-66
178,00968,102,45,18,18,-66
179,00969,102,45,18,18,-66
180,00970,102,45,3,18,-66
181,00971,102,45,18,18,-66
182,00975,95,45,13,18,-66
183,00976,103,45,19,18,-66
184,00977,103,45,3,18,-66
185,00978,104,45,13,18,-66
186,00979,105,45,20,18,-66
187,00981,105,45,20,18,-66
188,00982,105,45,20,18,-66
189,00983,105,45,20,18,-66
190,00984,105,45,20,18,-66
191,00985,105,45,20,18,-66
192,00986,105,45,20,18,-66
193,00987,105,45,20,18,-66
194,00988,105,45,20,18,-66
195,01001,106,25,21,42,-73
196,01002,107,25,22,42,-73
197,01003,107,25,22,42,-73
198,01004,107,25,22,42,-73
199,01005,108,25,23,42,-72
200,01007,109,25,22,42,-72
201,01008,110,25,21,42,-73
202,01009,111,25,21,42,-72
203,01010,112,25,21,42,-72
204,01011,113,25,21,42,-73
205,01012,114,25,22,42,-73
206,01013,115,25,21,42,-73
207,01014,115,25,21,42,-73
208,01020,115,25,21,42,-73
209,01021,115,25,21,42,-73
210,01022,115,25,21,42,-73
211,01026,116,25,22,42,-73
212,01027,117,25,22,42,-73
213,01028,118,25,21,42,-73
214,01029,119,25,24,42,-73
215,01030,120,25,21,42,-73
216,01031,121,25,23,42,-72
217,01032,122,25,22,42,-73
218,01033,123,25,22,42,-73
219,01034,124,25,21,42,-73
220,01035,125,25,22,42,-73
221,01036,126,25,21,42,-72
222,01037,127,25,23,42,-72
223,01038,128,25,22,42,-73
224,01039,129,25,22,42,-73
225,01040,130,25,21,42,-73
226,01041,130,25,21,42,-73
227,01050,131,25,22,42,-73
228,01053,132,25,22,42,-73
229,01054,133,25,25,42,-73
230,01056,134,25,21,42,-72
231,01057,135,25,21,42,-72
232,01059,136,25,22,42,-73
233,01060,137,25,22,42,-73
234,01061,137,25,22,42,-73
235,01062,138,25,22,42,-73
236,01063,137,25,22,42,-73
237,01066,139,25,25,42,-73
238,01068,140,25,23,42,-72
239,01069,141,25,21,42,-72
240,01070,142,25,22,43,-73
241,01071,143,25,21,42,-73
242,01072,144,25,25,42,-72
243,01073,145,25,22,42,-73
244,01074,146,25,23,42,-72
245,01075,147,25,22,42,-73
246,01077,148,25,21,42,-73
247,01079,149,25,21,42,-72
248,01080,150,25,21,42,-72
249,01081,151,25,21,42,-72
250,01082,152,25,22,42,-72
251,01083,153,25,23,42,-72
252,01084,154,25,22,42,-73
253,01085,155,25,21,42,-73
254,01086,155,25,21,42,-73
255,01088,156,25,22,42,-73
256,01089,157,25,21,42,-73
257,01090,157,25,21,42,-73
258,01092,158,25,23,42,-72
259,01093,159,25,25,42,-73
260,01094,160,25,23,42,-72
261,01095,161,25,21,42,-72
262,01096,162,25,22,42,-73
263,01097,163,25,21,42,-73
264,01098,164,25,22,42,-73
265,01101,165,25,21,42,-73
266,01102,165,25,21,42,-73
267,01103,165,25,21,42,-73
268,01104,165,25,21,42,-73
269,01105,165,25,21,42,-73
270,01106,166,25,21,42,-73
271,01107,165,25,21,42,-73
272,01108,165,25,21,42,-73
273,01109,165,25,21,42,-73
274,01111,165,25,21,42,-73
275,01115,165,25,21,42,-73
276,01116,166,25,21,42,-73
277,01118,165,25,21,42,-73
278,01119,165,25,21,42,-73
279,01128,165,25,21,42,-73
280,01129,165,25,21,42,-73
281,01133,165,25,21,42,-73
282,01138,165,25,21,42,-73
283,01139,165,25,21,42,-73
284,01144,165,25,21,42,-73
285,01151,167,25,21,42,-73
286,01152,165,25,21,42,-73
287,01195,165,25,21,42,-73
288,01199,165,25,21,42,-73
289,01201,168,25,24,42,-73
290,01202,168,25,24,42,-73
291,01203,168,25,24,42,-73
292,01220,169,25,24,43,-73
293,01222,170,25,24,42,-73
294,01223,171,25,24,42,-73
295,01224,172,25,24,43,-73
296,01225,173,25,24,43,-73
297,01226,174,25,24,42,-73
298,01227,174,25,24,42,-73
299,01229,175,25,24,42,-73
300,01230,176,25,24,42,-73
301,01235,177,25,24,42,-73
302,01236,178,25,24,42,-73
303,01237,179,25,24,43,-73
304,01238,180,25,24,42,-73
305,01240,181,25,24,42,-73
306,01242,182,25,24,42,-73
307,01243,183,25,22,42,-73
308,01244,184,25,24,42,-73
309,01245,185,25,24,42,-73
310,01247,186,25,24,43,-73
311,01252,187,25,24,42,-73
312,01253,188,25,24,42,-73
313,01254,189,25,24,42,-73
314,01255,190,25,24,42,-73
315,01256,191,25,24,43,-73
316,01257,192,25,24,42,-73
317,01258,193,25,24,42,-73
318,01259,194,25,24,42,-73
319,01260,195,25,24,42,-73
320,01262,196,25,24,42,-73
321,01263,196,25,24,42,-73
322,01264,197,25,24,42,-73
323,01266,198,25,24,42,-73
324,01267,199,25,24,43,-73
325,01270,200,25,24,43,-73
326,01301,201,25,25,43,-73
327,01302,201,25,25,43,-73
328,01330,202,25,25,43,-73
329,01331,203,25,23,43,-72
330,01337,204,25,25,43,-73
331,01338,205,25,25,43,-73
332,01339,206,25,25,43,-73
333,01340,207,25,25,43,-73
334,01341,208,25,25,43,-73
335,01342,209,25,25,43,-73
336,01343,210,25,24,43,-73
337,01344,211,25,25,43,-72
338,01346,212,25,25,43,-73
339,01347,213,25,25,43,-73
340,01349,214,25,25,43,-73
341,01350,215,25,25,43,-73
342,01351,216,25,25,43,-73
343,01354,217,25,25,43,-72
344,01355,218,25,25,43,-72
345,01360,219,25,25,43,-72
346,01364,220,25,25,43,-72
347,01366,221,25,23,42,-72
348,01367,222,25,25,43,-73
349,01368,223,25,23,43,-72
350,01370,224,25,25,43,-73
351,01373,225,25,25,42,-73
352,01375,226,25,25,42,-73
353,01376,227,25,25,43,-73
354,01378,228,25,25,43,-72
355,01379,229,25,25,43,-72
356,01380,230,25,25,43,-72
357,01420,231,25,23,43,-72
358,01430,232,25,23,43,-72
359,01431,233,25,26,43,-72
360,01432,234,25,26,43,-72
361,01434,235,25,23,43,-72
362,01436,236,25,23,43,-72
363,01438,237,25,23,43,-72
364,01440,238,25,23,43,-72
365,01441,239,25,23,43,-72
366,01450,240,25,26,43,-72
367,01451,241,25,23,43,-72
368,01452,242,25,23,42,-72
369,01453,243,25,23,43,-72
370,01460,244,25,26,43,-71
371,01462,245,25,23,43,-72
372,01463,246,25,26,43,-72
373,01464,247,25,26,43,-72
374,01467,248,25,23,42,-72
375,01468,249,25,23,43,-72
376,01469,250,25,26,43,-72
377,01470,240,25,26,43,-72
378,01471,240,25,26,43,-72
379,01472,251,25,26,43,-72
380,01473,239,25,23,43,-72
381,01474,252,25,26,43,-72
382,01475,253,25,23,43,-72
383,01477,254,25,23,43,-72
384,01501,255,25,23,42,-72
385,01503,256,25,23,42,-72
386,01504,257,25,23,42,-72
387,01505,258,25,23,42,-72
388,01506,259,25,23,42,-72
389,01507,260,25,23,42,-72
390,01508,261,25,23,42,-72
391,01509,262,25,23,42,-72
392,01510,263,25,23,42,-72
393,01515,264,25,23,42,-72
394,01516,265,25,23,42,-72
395,01517,266,25,23,42,-72
396,01518,267,25,23,42,-72
397,01519,268,25,23,42,-72
398,01520,269,25,23,42,-72
399,01521,270,25,21,42,-72
400,01522,271,25,23,42,-72
401,01523,272,25,23,42,-72
402,01524,273,25,23,42,-72
403,01525,274,25,23,42,-72
404,01526,275,25,23,42,-72
405,01527,276,25,23,42,-72
406,01529,277,25,23,42,-72
407,01531,278,25,23,42,-72
408,01532,279,25,23,42,-72
409,01534,280,25,23,42,-72
410,01535,281,25,23,42,-72
411,01536,282,25,23,42,-72
412,01537,283,25,23,42,-72
413,01538,284,25,23,42,-72
414,01540,285,25,23,42,-72
415,01541,286,25,23,42,-72
416,01542,287,25,23,42,-72
417,01543,288,25,23,42,-72
418,01545,289,25,23,42,-72
419,01546,289,25,23,42,-72
420,01550,290,25,23,42,-72
421,01560,291,25,23,42,-72
422,01561,292,25,23,42,-72
423,01562,293,25,23,42,-72
424,01564,294,25,23,42,-72
425,01566,295,25,23,42,-72
426,01568,296,25,23,42,-72
427,01569,297,25,23,42,-72
428,01570,298,25,23,42,-72
429,01571,299,25,23,42,-72
430,01580,300,25,23,42,-72
431,01581,300,25,23,42,-72
432,01582,300,25,23,42,-72
433,01583,301,25,23,42,-72
434,01585,302,25,23,42,-72
435,01586,303,25,23,42,-72
436,01588,304,25,23,42,-72
437,01590,305,25,23,42,-72
438,01601,306,25,23,42,-72
439,01602,306,25,23,42,-72
440,01603,306,25,23,42,-72
441,01604,306,25,23,42,-72
442,01605,306,25,23,42,-72
443,01606,306,25,23,42,-72
444,01607,306,25,23,42,-72
445,01608,306,25,23,42,-72
446,01609,306,25,23,42,-72
447,01610,306,25,23,42,-72
448,01611,307,25,23,42,-72
449,01612,308,25,23,42,-72
450,01613,306,25,23,42,-72
451,01614,306,25,23,42,-72
452,01615,306,25,23,42,-72
453,01653,306,25,23,42,-72
454,01654,306,25,23,42,-72
455,01655,306,25,23,42,-72
456,01701,309,25,26,42,-71
457,01702,309,25,26,42,-71
458,01703,309,25,26,42,-71
459,01704,309,25,26,42,-71
460,01705,309,25,26,42,-71
461,01718,310,25,26,43,-71
462,01719,311,25,26,43,-72
463,01720,312,25,26,42,-71
464,01721,313,25,26,42,-71
465,01730,314,25,26,42,-71
466,01731,315,25,26,42,-71
467,01740,316,25,23,42,-72
468,01741,317,25,26,43,-71
469,01742,318,25,26,42,-71
470,01745,319,25,23,42,-72
471,01746,320,25,26,42,-71
472,01747,321,25,23,42,-72
473,01748,322,25,26,42,-72
474,01749,323,25,26,42,-72
475,01752,324,25,26,42,-72
476,01754,325,25,26,42,-71
477,01756,326,25,23,42,-72
478,01757,327,25,23,42,-72
479,01760,328,25,26,42,-71
480,01770,329,25,26,42,-71
481,01772,330,25,23,42,-72
482,01773,331,25,26,42,-71
483,01775,332,25,26,42,-72
484,01776,333,25,26,42,-71
485,01778,334,25,26,42,-71
486,01784,335,25,26,42,-72
487,01801,336,25,26,42,-71
488,01803,337,25,26,43,-71
489,01805,337,25,26,43,-71
490,01806,336,25,26,42,-71
491,01807,336,25,26,42,-71
492,01808,336,25,26,43,-71
493,01810,338,25,27,43,-71
494,01812,338,25,27,43,-71
495,01813,336,25,26,42,-71
496,01815,336,25,26,42,-71
497,01821,339,25,26,43,-71
498,01822,339,25,26,43,-71
499,01824,340,25,26,43,-71
500,01826,341,25,26,43,-71
501,01827,342,25,26,43,-71
502,01830,343,25,27,43,-71
503,01831,343,25,27,43,-71
504,01832,343,25,27,43,-71
505,01833,344,25,27,43,-71
506,01834,345,25,27,43,-71
507,01835,343,25,27,43,-71
508,01840,346,25,27,43,-71
509,01841,346,25,27,43,-71
510,01842,346,25,27,43,-71
511,01843,346,25,27,43,-71
512,01844,347,25,27,43,-71
513,01845,348,25,27,43,-71
514,01850,349,25,26,43,-71
515,01851,349,25,26,43,-71
516,01852,349,25,26,43,-71
517,01853,349,25,26,43,-71
518,01854,349,25,26,43,-71
519,01860,350,25,27,43,-71
520,01862,351,25,26,43,-71
521,01863,352,25,26,43,-71
522,01864,353,25,26,43,-71
523,01865,354,25,26,43,-71
524,01866,355,25,26,43,-71
525,01867,356,25,26,43,-71
526,01876,357,25,26,43,-71
527,01879,358,25,26,43,-71
528,01880,359,25,26,43,-71
529,01885,360,25,27,43,-71
530,01886,361,25,26,43,-71
531,01887,362,25,26,43,-71
532,01888,336,25,26,42,-71
533,01889,353,25,26,43,-71
534,01890,363,25,26,42,-71
535,01899,338,25,27,43,-71
536,01901,364,25,27,42,-71
537,01902,364,25,27,42,-71
538,01903,364,25,27,42,-71
539,01904,364,25,27,42,-71
540,01905,364,25,27,42,-71
541,01906,365,25,27,42,-71
542,01907,366,25,27,42,-71
543,01908,367,25,27,42,-71
544,01910,364,25,27,42,-71
545,01913,368,25,27,43,-71
546,01915,369,25,27,43,-71
547,01921,370,25,27,43,-71
548,01922,371,25,27,43,-71
549,01923,372,25,27,43,-71
550,01929,373,25,27,43,-71
551,01930,374,25,27,43,-71
552,01931,374,25,27,43,-71
553,01936,375,25,27,43,-71
554,01937,376,25,27,43,-71
555,01938,377,25,27,43,-71
556,01940,378,25,27,43,-71
557,01944,379,25,27,43,-71
558,01945,380,25,27,43,-71
559,01949,381,25,27,43,-71
560,01950,382,25,27,43,-71
561,01951,383,25,27,43,-71
562,01952,384,25,27,43,-71
563,01960,385,25,27,43,-71
564,01961,385,25,27,43,-71
565,01965,386,25,27,43,-71
566,01966,387,25,27,43,-71
567,01969,388,25,27,43,-71
568,01970,389,25,27,43,-71
569,01971,389,25,27,43,-71
570,01982,390,25,27,43,-71
571,01983,391,25,27,43,-71
572,01984,392,25,27,43,-71
573,01985,393,25,27,43,-71
574,02018,394,25,28,42,-71
575,02019,395,25,29,42,-71
576,02020,396,25,28,42,-71
577,02021,397,25,29,42,-71
578,02025,398,25,29,42,-71
579,02026,399,25,29,42,-71
580,02027,399,25,29,42,-71
581,02030,400,25,29,42,-71
582,02031,401,25,30,42,-71
583,02032,402,25,29,42,-71
584,02035,403,25,29,42,-71
585,02038,404,25,29,42,-71
586,02040,405,25,28,42,-71
587,02041,406,25,28,42,-71
588,02043,407,25,28,42,-71
589,02044,407,25,28,42,-71
590,02045,408,25,28,42,-71
591,02047,409,25,28,42,-71
592,02048,410,25,30,42,-71
593,02050,411,25,28,42,-71
594,02051,412,25,28,42,-71
595,02052,413,25,29,42,-71
596,02053,414,25,29,42,-71
597,02054,415,25,29,42,-71
598,02055,416,25,28,42,-71
599,02056,417,25,29,42,-71
600,02059,418,25,28,42,-71
601,02060,419,25,28,42,-71
602,02061,420,25,28,42,-71
603,02062,421,25,29,42,-71
604,02065,422,25,28,42,-71
605,02066,423,25,28,42,-71
606,02067,424,25,29,42,-71
607,02070,425,25,29,42,-71
608,02071,426,25,29,42,-71
609,02072,427,25,29,42,-71
610,02081,428,25,29,42,-71
611,02090,429,25,29,42,-71
612,02093,430,25,29,42,-71
613,02108,431,25,31,42,-71
614,02109,431,25,31,42,-71
615,02110,431,25,31,42,-71
616,02111,431,25,31,42,-71
617,02112,431,25,31,42,-71
618,02113,431,25,31,42,-71
619,02114,431,25,31,42,-71
620,02115,431,25,31,42,-71
621,02116,431,25,31,42,-71
622,02117,431,25,31,42,-71
623,02118,431,25,31,42,-71
624,02119,432,25,31,42,-71
625,02120,433,25,31,42,-71
626,02121,434,25,31,42,-71
627,02122,434,25,31,42,-71
628,02123,431,25,31,42,-71
629,02124,435,25,31,42,-71
630,02125,434,25,31,42,-71
631,02126,436,25,31,42,-71
632,02127,431,25,31,42,-71
633,02128,431,25,31,42,-71
634,02129,437,25,31,42,-71
635,02130,438,25,31,42,-71
636,02131,439,25,31,42,-71
637,02132,440,25,31,42,-71
638,02133,431,25,31,42,-71
639,02134,441,25,31,42,-71
640,02135,442,25,31,42,-71
641,02136,443,25,31,42,-71
642,02137,444,25,31,42,-71
643,02138,445,25,26,42,-71
644,02139,445,25,26,42,-71
645,02140,445,25,26,42,-71
646,02141,445,25,26,42,-71
647,02142,445,25,26,42,-71
648,02143,446,25,26,42,-71
649,02144,446,25,26,42,-71
650,02145,446,25,26,42,-71
651,02148,447,25,26,42,-71
652,02149,448,25,26,42,-71
653,02150,449,25,31,42,-71
654,02151,450,25,31,42,-71
655,02152,451,25,31,42,-71
656,02153,452,25,26,42,-71
657,02155,452,25,26,42,-71
658,02156,453,25,26,42,-71
659,02163,431,25,31,42,-71
660,02169,454,25,29,42,-71
661,02170,454,25,29,42,-71
662,02171,454,25,29,42,-71
663,02176,455,25,26,42,-71
664,02180,456,25,26,42,-71
665,02184,457,25,29,42,-71
666,02185,457,25,29,42,-71
667,02186,458,25,29,42,-71
668,02187,459,25,29,42,-71
669,02188,460,25,29,42,-71
670,02189,461,25,29,42,-71
671,02190,462,25,29,42,-71
672,02191,463,25,29,42,-71
673,02196,431,25,31,42,-71
674,02199,431,25,31,42,-71
675,02201,431,25,31,42,-71
676,02203,431,25,31,42,-71
677,02204,431,25,31,42,-71
678,02205,431,25,31,42,-71
679,02206,431,25,31,42,-71
680,02207,431,25,31,42,-71
681,02210,431,25,31,42,-71
682,02211,431,25,31,42,-71
683,02212,431,25,31,42,-71
684,02215,431,25,31,42,-71
685,02216,431,25,31,42,-71
686,02217,431,25,31,42,-71
687,02222,431,25,31,42,-71
688,02228,464,25,31,42,-71
689,02238,445,25,26,42,-71
690,02239,445,25,26,42,-71
691,02241,431,25,31,42,-71
692,02266,431,25,31,42,-71
693,02269,454,25,29,42,-71
694,02283,431,25,31,42,-71
695,02284,431,25,31,42,-71
696,02293,431,25,31,42,-71
697,02295,431,25,31,42,-71
698,02297,431,25,31,42,-71
699,02298,431,25,31,42,-71
700,02301,465,25,28,42,-71
701,02302,465,25,28,42,-71
702,02303,465,25,28,42,-71
703,02304,465,25,28,42,-71
704,02305,465,25,28,42,-71
705,02322,466,25,29,42,-71
706,02324,467,25,28,42,-71
707,02325,467,25,28,42,-71
708,02327,468,25,28,42,-71
709,02330,469,25,28,42,-71
710,02331,470,25,28,42,-71
711,02332,470,25,28,42,-71
712,02333,471,25,28,42,-71
713,02334,472,25,30,42,-71
714,02337,473,25,28,42,-71
715,02338,474,25,28,42,-71
716,02339,475,25,28,42,-71
717,02340,475,25,28,42,-71
718,02341,476,25,28,42,-71
719,02343,477,25,29,42,-71
720,02344,478,25,28,42,-71
721,02345,479,25,28,42,-71
722,02346,478,25,28,42,-71
723,02347,480,25,28,42,-71
724,02348,480,25,28,42,-71
725,02349,478,25,28,42,-71
726,02350,481,25,28,42,-71
727,02351,482,25,28,42,-71
728,02355,483,25,28,42,-71
729,02356,484,25,30,42,-71
730,02357,484,25,30,42,-71
731,02358,485,25,28,42,-71
732,02359,486,25,28,42,-71
733,02360,487,25,28,42,-71
734,02361,487,25,28,42,-71
735,02362,487,25,28,42,-71
736,02364,488,25,28,42,-71
737,02366,489,25,28,42,-71
738,02367,490,25,28,42,-71
739,02368,491,25,29,42,-71
740,02370,492,25,28,42,-71
741,02375,493,25,30,42,-71
742,02379,494,25,28,42,-71
743,02381,495,25,28,42,-71
744,02382,496,25,28,42,-71
745,02420,497,25,26,42,-71
746,02421,497,25,26,42,-71
747,02445,498,25,29,42,-71
748,02446,498,25,29,42,-71
749,02447,499,25,29,42,-71
750,02451,500,25,26,42,-71
751,02452,500,25,26,42,-71
752,02453,500,25,26,42,-71
753,02454,500,25,26,42,-71
754,02455,501,25,26,42,-71
755,02456,502,25,26,42,-71
756,02457,503,25,29,42,-71
757,02458,504,25,26,42,-71
758,02459,505,25,26,42,-71
759,02460,506,25,26,42,-71
760,02461,507,25,26,42,-71
761,02462,508,25,26,42,-71
762,02464,509,25,26,42,-71
763,02465,510,25,26,42,-71
764,02466,511,25,26,42,-71
765,02467,512,25,29,42,-71
766,02468,513,25,26,42,-71
767,02471,514,25,26,42,-71
768,02472,514,25,26,42,-71
769,02474,515,25,26,42,-71
770,02475,516,25,26,42,-71
771,02476,515,25,26,42,-71
772,02477,514,25,26,42,-71
773,02478,517,25,26,42,-71
774,02479,518,25,26,42,-71
775,02481,519,25,29,42,-71
776,02482,520,25,29,42,-71
777,02492,521,25,29,42,-71
778,02493,522,25,26,42,-71
779,02494,523,25,29,42,-71
780,02495,524,25,26,42,-71
781,02532,525,25,32,42,-71
782,02534,526,25,32,42,-71
783,02535,527,25,33,41,-71
784,02536,528,25,32,42,-71
785,02537,529,25,32,42,-70
786,02538,530,25,28,42,-71
787,02539,531,25,33,41,-71
788,02540,532,25,32,42,-71
789,02541,532,25,32,42,-71
790,02542,525,25,32,42,-71
791,02543,533,25,32,42,-71
792,02552,534,25,33,41,-71
793,02553,535,25,32,42,-71
794,02554,536,25,34,41,-70
795,02556,537,25,32,42,-71
796,02557,538,25,33,41,-71
797,02558,539,25,28,42,-71
798,02559,540,25,32,42,-71
799,02561,541,25,32,42,-71
800,02562,542,25,32,42,-71
801,02563,543,25,32,42,-70
802,02564,544,25,34,41,-70
803,02565,545,25,32,42,-71
804,02568,546,25,33,41,-71
805,02571,547,25,28,42,-71
806,02573,548,25,33,41,-71
807,02574,549,25,32,42,-71
808,02575,550,25,33,41,-71
809,02576,551,25,28,42,-71
810,02584,536,25,34,41,-70
811,02601,552,25,32,42,-70
812,02630,553,25,32,42,-70
813,02631,554,25,32,42,-70
814,02632,555,25,32,42,-70
815,02633,556,25,32,42,-70
816,02634,555,25,32,42,-70
817,02635,557,25,32,42,-70
818,02636,555,25,32,42,-70
819,02637,558,25,32,42,-70
820,02638,559,25,32,42,-70
821,02639,560,25,32,42,-70
822,02641,561,25,32,42,-70
823,02642,562,25,32,42,-70
824,02643,563,25,32,42,-70
825,02644,564,25,32,42,-71
826,02645,565,25,32,42,-70
827,02646,566,25,32,42,-70
828,02647,567,25,32,42,-70
829,02648,568,25,32,42,-70
830,02649,569,25,32,42,-70
831,02650,570,25,32,42,-70
832,02651,571,25,32,42,-70
833,02652,572,25,32,42,-70
834,02653,573,25,32,42,-70
835,02655,574,25,32,42,-70
836,02657,575,25,32,42,-70
837,02659,576,25,32,42,-70
838,02660,577,25,32,42,-70
839,02661,578,25,32,42,-70
840,02662,579,25,32,42,-70
841,02663,580,25,32,42,-70
842,02664,581,25,32,42,-70
843,02666,582,25,32,42,-70
844,02667,583,25,32,42,-70
845,02668,584,25,32,42,-70
846,02669,585,25,32,42,-70
847,02670,586,25,32,42,-70
848,02671,587,25,32,42,-70
849,02672,588,25,32,42,-70
850,02673,589,25,32,42,-70
851,02675,590,25,32,42,-70
852,02702,591,25,30,42,-71
853,02703,592,25,30,42,-71
854,02712,593,25,30,42,-71
855,02713,594,25,33,41,-71
856,02714,595,25,30,42,-71
857,02715,596,25,30,42,-71
858,02717,597,25,30,42,-71
859,02718,598,25,30,42,-71
860,02719,599,25,30,42,-71
861,02720,600,25,30,42,-71
862,02721,600,25,30,42,-71
863,02722,600,25,30,42,-71
864,02723,600,25,30,42,-71
865,02724,600,25,30,42,-71
866,02725,601,25,30,42,-71
867,02726,601,25,30,42,-71
868,02738,602,25,28,42,-71
869,02739,603,25,28,42,-71
870,02740,604,25,30,42,-71
871,02741,604,25,30,42,-71
872,02742,604,25,30,42,-71
873,02743,605,25,30,42,-71
